d3mIndex,type,repeat,fold
29596,TRAIN,0,0
29597,TRAIN,0,0
29599,TRAIN,0,0
29602,TRAIN,0,0
29603,TRAIN,0,0
29604,TRAIN,0,0
29606,TRAIN,0,0
29607,TRAIN,0,0
29608,TRAIN,0,0
29612,TRAIN,0,0
29613,TRAIN,0,0
29615,TRAIN,0,0
29616,TRAIN,0,0
29620,TRAIN,0,0
29621,TRAIN,0,0
29622,TRAIN,0,0
29625,TRAIN,0,0
29627,TRAIN,0,0
29628,TRAIN,0,0
29629,TRAIN,0,0
29632,TRAIN,0,0
29635,TRAIN,0,0
29636,TRAIN,0,0
29637,TRAIN,0,0
29638,TRAIN,0,0
29641,TRAIN,0,0
29642,TRAIN,0,0
29643,TRAIN,0,0
29648,TRAIN,0,0
29649,TRAIN,0,0
29650,TRAIN,0,0
29652,TRAIN,0,0
29653,TRAIN,0,0
29655,TRAIN,0,0
29659,TRAIN,0,0
29662,TRAIN,0,0
29665,TRAIN,0,0
29668,TRAIN,0,0
29669,TRAIN,0,0
29670,TRAIN,0,0
29672,TRAIN,0,0
29673,TRAIN,0,0
29678,TRAIN,0,0
29681,TRAIN,0,0
29682,TRAIN,0,0
29684,TRAIN,0,0
29685,TRAIN,0,0
29686,TRAIN,0,0
29688,TRAIN,0,0
29692,TRAIN,0,0
29695,TRAIN,0,0
29696,TRAIN,0,0
29697,TRAIN,0,0
29700,TRAIN,0,0
29701,TRAIN,0,0
29702,TRAIN,0,0
29703,TRAIN,0,0
29705,TRAIN,0,0
29707,TRAIN,0,0
29708,TRAIN,0,0
29709,TRAIN,0,0
29711,TRAIN,0,0
29712,TRAIN,0,0
29713,TRAIN,0,0
29717,TRAIN,0,0
29718,TRAIN,0,0
29722,TRAIN,0,0
29726,TRAIN,0,0
29728,TRAIN,0,0
29729,TRAIN,0,0
29731,TRAIN,0,0
29733,TRAIN,0,0
29734,TRAIN,0,0
29735,TRAIN,0,0
29737,TRAIN,0,0
29738,TRAIN,0,0
29741,TRAIN,0,0
29745,TRAIN,0,0
29746,TRAIN,0,0
29747,TRAIN,0,0
29748,TRAIN,0,0
29750,TRAIN,0,0
29751,TRAIN,0,0
29752,TRAIN,0,0
29754,TRAIN,0,0
29755,TRAIN,0,0
29759,TRAIN,0,0
29760,TRAIN,0,0
29761,TRAIN,0,0
29762,TRAIN,0,0
29764,TRAIN,0,0
29767,TRAIN,0,0
29768,TRAIN,0,0
29769,TRAIN,0,0
29770,TRAIN,0,0
29771,TRAIN,0,0
29772,TRAIN,0,0
29774,TRAIN,0,0
29778,TRAIN,0,0
29779,TRAIN,0,0
29781,TRAIN,0,0
29783,TRAIN,0,0
29784,TRAIN,0,0
29787,TRAIN,0,0
29790,TRAIN,0,0
29791,TRAIN,0,0
29792,TRAIN,0,0
29794,TRAIN,0,0
29798,TRAIN,0,0
29799,TRAIN,0,0
29800,TRAIN,0,0
29802,TRAIN,0,0
29803,TRAIN,0,0
29804,TRAIN,0,0
29806,TRAIN,0,0
29807,TRAIN,0,0
29808,TRAIN,0,0
29810,TRAIN,0,0
29811,TRAIN,0,0
29812,TRAIN,0,0
29813,TRAIN,0,0
29816,TRAIN,0,0
29819,TRAIN,0,0
29821,TRAIN,0,0
29822,TRAIN,0,0
29823,TRAIN,0,0
29824,TRAIN,0,0
29825,TRAIN,0,0
29826,TRAIN,0,0
29828,TRAIN,0,0
29829,TRAIN,0,0
29830,TRAIN,0,0
29833,TRAIN,0,0
29836,TRAIN,0,0
29837,TRAIN,0,0
29838,TRAIN,0,0
29841,TRAIN,0,0
29842,TRAIN,0,0
29844,TRAIN,0,0
29845,TRAIN,0,0
29846,TRAIN,0,0
29847,TRAIN,0,0
29850,TRAIN,0,0
29851,TRAIN,0,0
29853,TRAIN,0,0
29854,TRAIN,0,0
29856,TRAIN,0,0
29858,TRAIN,0,0
29860,TRAIN,0,0
29862,TRAIN,0,0
29863,TRAIN,0,0
29865,TRAIN,0,0
29866,TRAIN,0,0
29867,TRAIN,0,0
29870,TRAIN,0,0
29873,TRAIN,0,0
29874,TRAIN,0,0
29876,TRAIN,0,0
29877,TRAIN,0,0
29880,TRAIN,0,0
29881,TRAIN,0,0
29882,TRAIN,0,0
29883,TRAIN,0,0
29884,TRAIN,0,0
29885,TRAIN,0,0
29886,TRAIN,0,0
29889,TRAIN,0,0
29893,TRAIN,0,0
29894,TRAIN,0,0
29896,TRAIN,0,0
29899,TRAIN,0,0
29900,TRAIN,0,0
29902,TRAIN,0,0
29903,TRAIN,0,0
29904,TRAIN,0,0
29906,TRAIN,0,0
29907,TRAIN,0,0
29909,TRAIN,0,0
29910,TRAIN,0,0
29916,TRAIN,0,0
29917,TRAIN,0,0
29918,TRAIN,0,0
29920,TRAIN,0,0
29921,TRAIN,0,0
29922,TRAIN,0,0
29926,TRAIN,0,0
29927,TRAIN,0,0
29928,TRAIN,0,0
29929,TRAIN,0,0
29930,TRAIN,0,0
29931,TRAIN,0,0
29932,TRAIN,0,0
29933,TRAIN,0,0
29936,TRAIN,0,0
29937,TRAIN,0,0
29938,TRAIN,0,0
29940,TRAIN,0,0
29945,TRAIN,0,0
29946,TRAIN,0,0
29947,TRAIN,0,0
29951,TRAIN,0,0
29953,TRAIN,0,0
29955,TRAIN,0,0
29956,TRAIN,0,0
29957,TRAIN,0,0
29959,TRAIN,0,0
29966,TRAIN,0,0
29967,TRAIN,0,0
29970,TRAIN,0,0
29972,TRAIN,0,0
29973,TRAIN,0,0
29974,TRAIN,0,0
29975,TRAIN,0,0
29976,TRAIN,0,0
29978,TRAIN,0,0
29979,TRAIN,0,0
29982,TRAIN,0,0
29983,TRAIN,0,0
29984,TRAIN,0,0
29985,TRAIN,0,0
29986,TRAIN,0,0
29987,TRAIN,0,0
29989,TRAIN,0,0
29990,TRAIN,0,0
29995,TRAIN,0,0
29997,TRAIN,0,0
29998,TRAIN,0,0
30002,TRAIN,0,0
30003,TRAIN,0,0
30005,TRAIN,0,0
30008,TRAIN,0,0
30011,TRAIN,0,0
30013,TRAIN,0,0
30014,TRAIN,0,0
30018,TRAIN,0,0
30019,TRAIN,0,0
30020,TRAIN,0,0
30022,TRAIN,0,0
30024,TRAIN,0,0
30025,TRAIN,0,0
30026,TRAIN,0,0
30028,TRAIN,0,0
30031,TRAIN,0,0
30032,TRAIN,0,0
30033,TRAIN,0,0
30034,TRAIN,0,0
30035,TRAIN,0,0
30037,TRAIN,0,0
30038,TRAIN,0,0
30039,TRAIN,0,0
30040,TRAIN,0,0
30041,TRAIN,0,0
30042,TRAIN,0,0
30045,TRAIN,0,0
30046,TRAIN,0,0
30047,TRAIN,0,0
30048,TRAIN,0,0
30050,TRAIN,0,0
30051,TRAIN,0,0
30056,TRAIN,0,0
30059,TRAIN,0,0
30060,TRAIN,0,0
30062,TRAIN,0,0
30067,TRAIN,0,0
30068,TRAIN,0,0
30069,TRAIN,0,0
30072,TRAIN,0,0
30074,TRAIN,0,0
30075,TRAIN,0,0
30076,TRAIN,0,0
30077,TRAIN,0,0
30078,TRAIN,0,0
30080,TRAIN,0,0
30082,TRAIN,0,0
30084,TRAIN,0,0
30085,TRAIN,0,0
30086,TRAIN,0,0
30088,TRAIN,0,0
30089,TRAIN,0,0
30090,TRAIN,0,0
30091,TRAIN,0,0
30093,TRAIN,0,0
30094,TRAIN,0,0
30096,TRAIN,0,0
30097,TRAIN,0,0
30098,TRAIN,0,0
30099,TRAIN,0,0
30100,TRAIN,0,0
30101,TRAIN,0,0
30103,TRAIN,0,0
30104,TRAIN,0,0
30105,TRAIN,0,0
30107,TRAIN,0,0
30109,TRAIN,0,0
30111,TRAIN,0,0
30112,TRAIN,0,0
30113,TRAIN,0,0
30115,TRAIN,0,0
30116,TRAIN,0,0
30117,TRAIN,0,0
30118,TRAIN,0,0
30120,TRAIN,0,0
30121,TRAIN,0,0
30127,TRAIN,0,0
30130,TRAIN,0,0
30133,TRAIN,0,0
30134,TRAIN,0,0
30135,TRAIN,0,0
30136,TRAIN,0,0
30137,TRAIN,0,0
30138,TRAIN,0,0
30140,TRAIN,0,0
30142,TRAIN,0,0
30143,TRAIN,0,0
30145,TRAIN,0,0
30146,TRAIN,0,0
30148,TRAIN,0,0
30152,TRAIN,0,0
30154,TRAIN,0,0
30157,TRAIN,0,0
30159,TRAIN,0,0
30160,TRAIN,0,0
30162,TRAIN,0,0
30163,TRAIN,0,0
30164,TRAIN,0,0
30165,TRAIN,0,0
30169,TRAIN,0,0
30171,TRAIN,0,0
30173,TRAIN,0,0
30175,TRAIN,0,0
30180,TRAIN,0,0
30182,TRAIN,0,0
30184,TRAIN,0,0
30185,TRAIN,0,0
30186,TRAIN,0,0
30187,TRAIN,0,0
30188,TRAIN,0,0
30189,TRAIN,0,0
30190,TRAIN,0,0
30191,TRAIN,0,0
30192,TRAIN,0,0
30193,TRAIN,0,0
30195,TRAIN,0,0
30196,TRAIN,0,0
30197,TRAIN,0,0
30198,TRAIN,0,0
30199,TRAIN,0,0
30200,TRAIN,0,0
30201,TRAIN,0,0
30205,TRAIN,0,0
30206,TRAIN,0,0
30207,TRAIN,0,0
30208,TRAIN,0,0
30209,TRAIN,0,0
30210,TRAIN,0,0
30212,TRAIN,0,0
30216,TRAIN,0,0
30218,TRAIN,0,0
30219,TRAIN,0,0
30221,TRAIN,0,0
30222,TRAIN,0,0
30224,TRAIN,0,0
30225,TRAIN,0,0
30226,TRAIN,0,0
30227,TRAIN,0,0
30228,TRAIN,0,0
30229,TRAIN,0,0
30231,TRAIN,0,0
30232,TRAIN,0,0
30235,TRAIN,0,0
30236,TRAIN,0,0
30237,TRAIN,0,0
30238,TRAIN,0,0
30240,TRAIN,0,0
30241,TRAIN,0,0
30243,TRAIN,0,0
30244,TRAIN,0,0
30246,TRAIN,0,0
30247,TRAIN,0,0
30249,TRAIN,0,0
30251,TRAIN,0,0
30253,TRAIN,0,0
30254,TRAIN,0,0
30255,TRAIN,0,0
30256,TRAIN,0,0
30257,TRAIN,0,0
30258,TRAIN,0,0
30262,TRAIN,0,0
30263,TRAIN,0,0
30264,TRAIN,0,0
30265,TRAIN,0,0
30266,TRAIN,0,0
30267,TRAIN,0,0
30268,TRAIN,0,0
30270,TRAIN,0,0
30271,TRAIN,0,0
30273,TRAIN,0,0
30275,TRAIN,0,0
30277,TRAIN,0,0
30278,TRAIN,0,0
30279,TRAIN,0,0
30280,TRAIN,0,0
30281,TRAIN,0,0
30282,TRAIN,0,0
30283,TRAIN,0,0
30286,TRAIN,0,0
30287,TRAIN,0,0
30290,TRAIN,0,0
30292,TRAIN,0,0
30293,TRAIN,0,0
30294,TRAIN,0,0
30296,TRAIN,0,0
30297,TRAIN,0,0
30299,TRAIN,0,0
30301,TRAIN,0,0
30304,TRAIN,0,0
30310,TRAIN,0,0
30313,TRAIN,0,0
30314,TRAIN,0,0
30316,TRAIN,0,0
30318,TRAIN,0,0
30319,TRAIN,0,0
30320,TRAIN,0,0
30322,TRAIN,0,0
30323,TRAIN,0,0
30324,TRAIN,0,0
30326,TRAIN,0,0
30327,TRAIN,0,0
30329,TRAIN,0,0
30331,TRAIN,0,0
30332,TRAIN,0,0
30333,TRAIN,0,0
30334,TRAIN,0,0
30335,TRAIN,0,0
30336,TRAIN,0,0
30339,TRAIN,0,0
30341,TRAIN,0,0
30343,TRAIN,0,0
30344,TRAIN,0,0
30345,TRAIN,0,0
30346,TRAIN,0,0
30347,TRAIN,0,0
30348,TRAIN,0,0
30349,TRAIN,0,0
30352,TRAIN,0,0
30353,TRAIN,0,0
30356,TRAIN,0,0
30358,TRAIN,0,0
30359,TRAIN,0,0
30362,TRAIN,0,0
30366,TRAIN,0,0
30368,TRAIN,0,0
30369,TRAIN,0,0
30370,TRAIN,0,0
30371,TRAIN,0,0
30372,TRAIN,0,0
30373,TRAIN,0,0
30374,TRAIN,0,0
30377,TRAIN,0,0
30378,TRAIN,0,0
30379,TRAIN,0,0
30380,TRAIN,0,0
30384,TRAIN,0,0
30385,TRAIN,0,0
30386,TRAIN,0,0
30387,TRAIN,0,0
30388,TRAIN,0,0
30390,TRAIN,0,0
30391,TRAIN,0,0
30392,TRAIN,0,0
30396,TRAIN,0,0
30398,TRAIN,0,0
30400,TRAIN,0,0
30403,TRAIN,0,0
30404,TRAIN,0,0
30406,TRAIN,0,0
30407,TRAIN,0,0
30408,TRAIN,0,0
30409,TRAIN,0,0
30411,TRAIN,0,0
30412,TRAIN,0,0
30416,TRAIN,0,0
30418,TRAIN,0,0
30420,TRAIN,0,0
30421,TRAIN,0,0
30423,TRAIN,0,0
30427,TRAIN,0,0
30428,TRAIN,0,0
30432,TRAIN,0,0
30433,TRAIN,0,0
30434,TRAIN,0,0
30438,TRAIN,0,0
30440,TRAIN,0,0
30441,TRAIN,0,0
30443,TRAIN,0,0
30448,TRAIN,0,0
30449,TRAIN,0,0
30451,TRAIN,0,0
30452,TRAIN,0,0
30453,TRAIN,0,0
30455,TRAIN,0,0
30457,TRAIN,0,0
30458,TRAIN,0,0
30459,TRAIN,0,0
30461,TRAIN,0,0
30462,TRAIN,0,0
30463,TRAIN,0,0
30464,TRAIN,0,0
30468,TRAIN,0,0
30469,TRAIN,0,0
30471,TRAIN,0,0
30473,TRAIN,0,0
30475,TRAIN,0,0
30476,TRAIN,0,0
30478,TRAIN,0,0
30481,TRAIN,0,0
30482,TRAIN,0,0
30483,TRAIN,0,0
30485,TRAIN,0,0
30486,TRAIN,0,0
30488,TRAIN,0,0
30490,TRAIN,0,0
30492,TRAIN,0,0
30493,TRAIN,0,0
30494,TRAIN,0,0
30496,TRAIN,0,0
30497,TRAIN,0,0
30500,TRAIN,0,0
30501,TRAIN,0,0
30503,TRAIN,0,0
30504,TRAIN,0,0
30508,TRAIN,0,0
30509,TRAIN,0,0
30511,TRAIN,0,0
30512,TRAIN,0,0
30514,TRAIN,0,0
30517,TRAIN,0,0
30518,TRAIN,0,0
30520,TRAIN,0,0
30521,TRAIN,0,0
30523,TRAIN,0,0
30524,TRAIN,0,0
30526,TRAIN,0,0
30527,TRAIN,0,0
30530,TRAIN,0,0
30532,TRAIN,0,0
30534,TRAIN,0,0
30536,TRAIN,0,0
30537,TRAIN,0,0
30540,TRAIN,0,0
30541,TRAIN,0,0
30543,TRAIN,0,0
30544,TRAIN,0,0
30545,TRAIN,0,0
30548,TRAIN,0,0
30549,TRAIN,0,0
30550,TRAIN,0,0
30551,TRAIN,0,0
30554,TRAIN,0,0
30556,TRAIN,0,0
30557,TRAIN,0,0
30558,TRAIN,0,0
30559,TRAIN,0,0
30560,TRAIN,0,0
30561,TRAIN,0,0
30563,TRAIN,0,0
30566,TRAIN,0,0
30567,TRAIN,0,0
30569,TRAIN,0,0
30570,TRAIN,0,0
30572,TRAIN,0,0
30574,TRAIN,0,0
30575,TRAIN,0,0
30576,TRAIN,0,0
30580,TRAIN,0,0
30581,TRAIN,0,0
30583,TRAIN,0,0
30584,TRAIN,0,0
30585,TRAIN,0,0
30586,TRAIN,0,0
30587,TRAIN,0,0
30589,TRAIN,0,0
30591,TRAIN,0,0
30593,TRAIN,0,0
30596,TRAIN,0,0
30598,TRAIN,0,0
30599,TRAIN,0,0
30601,TRAIN,0,0
30603,TRAIN,0,0
30604,TRAIN,0,0
30607,TRAIN,0,0
30608,TRAIN,0,0
30609,TRAIN,0,0
30610,TRAIN,0,0
30611,TRAIN,0,0
30614,TRAIN,0,0
30615,TRAIN,0,0
30616,TRAIN,0,0
30617,TRAIN,0,0
30618,TRAIN,0,0
30619,TRAIN,0,0
30620,TRAIN,0,0
30623,TRAIN,0,0
30624,TRAIN,0,0
30626,TRAIN,0,0
30628,TRAIN,0,0
30629,TRAIN,0,0
30630,TRAIN,0,0
30631,TRAIN,0,0
30632,TRAIN,0,0
30634,TRAIN,0,0
30635,TRAIN,0,0
30636,TRAIN,0,0
30637,TRAIN,0,0
30638,TRAIN,0,0
30642,TRAIN,0,0
30643,TRAIN,0,0
30648,TRAIN,0,0
30651,TRAIN,0,0
30653,TRAIN,0,0
30654,TRAIN,0,0
30655,TRAIN,0,0
30656,TRAIN,0,0
30659,TRAIN,0,0
30660,TRAIN,0,0
30661,TRAIN,0,0
30662,TRAIN,0,0
30664,TRAIN,0,0
30665,TRAIN,0,0
30666,TRAIN,0,0
30667,TRAIN,0,0
30668,TRAIN,0,0
30669,TRAIN,0,0
30670,TRAIN,0,0
30671,TRAIN,0,0
30674,TRAIN,0,0
30675,TRAIN,0,0
30676,TRAIN,0,0
30677,TRAIN,0,0
30678,TRAIN,0,0
30679,TRAIN,0,0
30680,TRAIN,0,0
30681,TRAIN,0,0
30682,TRAIN,0,0
30683,TRAIN,0,0
30684,TRAIN,0,0
30688,TRAIN,0,0
30689,TRAIN,0,0
30690,TRAIN,0,0
30691,TRAIN,0,0
30692,TRAIN,0,0
30695,TRAIN,0,0
30696,TRAIN,0,0
30697,TRAIN,0,0
30698,TRAIN,0,0
30701,TRAIN,0,0
30702,TRAIN,0,0
30703,TRAIN,0,0
30705,TRAIN,0,0
30706,TRAIN,0,0
30707,TRAIN,0,0
30708,TRAIN,0,0
30709,TRAIN,0,0
30711,TRAIN,0,0
30713,TRAIN,0,0
30714,TRAIN,0,0
30716,TRAIN,0,0
30718,TRAIN,0,0
30719,TRAIN,0,0
30722,TRAIN,0,0
30723,TRAIN,0,0
30724,TRAIN,0,0
30725,TRAIN,0,0
30727,TRAIN,0,0
30728,TRAIN,0,0
30730,TRAIN,0,0
30731,TRAIN,0,0
30732,TRAIN,0,0
30734,TRAIN,0,0
30736,TRAIN,0,0
30737,TRAIN,0,0
30739,TRAIN,0,0
30740,TRAIN,0,0
30741,TRAIN,0,0
30742,TRAIN,0,0
30743,TRAIN,0,0
30745,TRAIN,0,0
30746,TRAIN,0,0
30748,TRAIN,0,0
30750,TRAIN,0,0
30751,TRAIN,0,0
30753,TRAIN,0,0
30754,TRAIN,0,0
30756,TRAIN,0,0
30759,TRAIN,0,0
30760,TRAIN,0,0
30761,TRAIN,0,0
30762,TRAIN,0,0
30763,TRAIN,0,0
30764,TRAIN,0,0
30765,TRAIN,0,0
30766,TRAIN,0,0
30768,TRAIN,0,0
30769,TRAIN,0,0
30770,TRAIN,0,0
30771,TRAIN,0,0
30772,TRAIN,0,0
30773,TRAIN,0,0
30774,TRAIN,0,0
30775,TRAIN,0,0
30776,TRAIN,0,0
30777,TRAIN,0,0
30780,TRAIN,0,0
30781,TRAIN,0,0
30782,TRAIN,0,0
30783,TRAIN,0,0
30784,TRAIN,0,0
30785,TRAIN,0,0
30786,TRAIN,0,0
30787,TRAIN,0,0
30788,TRAIN,0,0
30789,TRAIN,0,0
30790,TRAIN,0,0
30791,TRAIN,0,0
30792,TRAIN,0,0
30793,TRAIN,0,0
30797,TRAIN,0,0
30798,TRAIN,0,0
30799,TRAIN,0,0
30800,TRAIN,0,0
30801,TRAIN,0,0
30804,TRAIN,0,0
30805,TRAIN,0,0
30807,TRAIN,0,0
30808,TRAIN,0,0
30810,TRAIN,0,0
30812,TRAIN,0,0
30813,TRAIN,0,0
30814,TRAIN,0,0
30815,TRAIN,0,0
30819,TRAIN,0,0
30823,TRAIN,0,0
30824,TRAIN,0,0
30825,TRAIN,0,0
30826,TRAIN,0,0
30827,TRAIN,0,0
30828,TRAIN,0,0
30829,TRAIN,0,0
30830,TRAIN,0,0
30834,TRAIN,0,0
30836,TRAIN,0,0
30837,TRAIN,0,0
30838,TRAIN,0,0
30840,TRAIN,0,0
30843,TRAIN,0,0
30845,TRAIN,0,0
30849,TRAIN,0,0
30850,TRAIN,0,0
30851,TRAIN,0,0
30852,TRAIN,0,0
30853,TRAIN,0,0
30855,TRAIN,0,0
30856,TRAIN,0,0
30857,TRAIN,0,0
30859,TRAIN,0,0
30860,TRAIN,0,0
30863,TRAIN,0,0
30865,TRAIN,0,0
30868,TRAIN,0,0
30872,TRAIN,0,0
30875,TRAIN,0,0
30876,TRAIN,0,0
30878,TRAIN,0,0
30879,TRAIN,0,0
30880,TRAIN,0,0
30882,TRAIN,0,0
30883,TRAIN,0,0
30884,TRAIN,0,0
30885,TRAIN,0,0
30888,TRAIN,0,0
30890,TRAIN,0,0
30893,TRAIN,0,0
30894,TRAIN,0,0
30895,TRAIN,0,0
30896,TRAIN,0,0
30897,TRAIN,0,0
30898,TRAIN,0,0
30900,TRAIN,0,0
30901,TRAIN,0,0
30902,TRAIN,0,0
30903,TRAIN,0,0
30904,TRAIN,0,0
30905,TRAIN,0,0
30906,TRAIN,0,0
30907,TRAIN,0,0
30908,TRAIN,0,0
30909,TRAIN,0,0
30911,TRAIN,0,0
30912,TRAIN,0,0
30913,TRAIN,0,0
30915,TRAIN,0,0
30916,TRAIN,0,0
30920,TRAIN,0,0
30921,TRAIN,0,0
30924,TRAIN,0,0
30927,TRAIN,0,0
30929,TRAIN,0,0
30930,TRAIN,0,0
30932,TRAIN,0,0
30934,TRAIN,0,0
30935,TRAIN,0,0
30936,TRAIN,0,0
30940,TRAIN,0,0
30941,TRAIN,0,0
30943,TRAIN,0,0
30947,TRAIN,0,0
30948,TRAIN,0,0
30952,TRAIN,0,0
30953,TRAIN,0,0
30954,TRAIN,0,0
30955,TRAIN,0,0
30956,TRAIN,0,0
30958,TRAIN,0,0
30959,TRAIN,0,0
30961,TRAIN,0,0
30962,TRAIN,0,0
30965,TRAIN,0,0
30966,TRAIN,0,0
30967,TRAIN,0,0
30968,TRAIN,0,0
30971,TRAIN,0,0
30973,TRAIN,0,0
30974,TRAIN,0,0
30975,TRAIN,0,0
30976,TRAIN,0,0
30977,TRAIN,0,0
30978,TRAIN,0,0
30982,TRAIN,0,0
30986,TRAIN,0,0
30987,TRAIN,0,0
30988,TRAIN,0,0
30990,TRAIN,0,0
30991,TRAIN,0,0
30994,TRAIN,0,0
30996,TRAIN,0,0
30997,TRAIN,0,0
31000,TRAIN,0,0
31003,TRAIN,0,0
31004,TRAIN,0,0
31005,TRAIN,0,0
31006,TRAIN,0,0
31009,TRAIN,0,0
31010,TRAIN,0,0
31011,TRAIN,0,0
31013,TRAIN,0,0
31014,TRAIN,0,0
31016,TRAIN,0,0
31017,TRAIN,0,0
31018,TRAIN,0,0
31019,TRAIN,0,0
31022,TRAIN,0,0
31024,TRAIN,0,0
31026,TRAIN,0,0
31027,TRAIN,0,0
31029,TRAIN,0,0
31030,TRAIN,0,0
31031,TRAIN,0,0
31033,TRAIN,0,0
31034,TRAIN,0,0
31035,TRAIN,0,0
31036,TRAIN,0,0
31037,TRAIN,0,0
31038,TRAIN,0,0
31041,TRAIN,0,0
31045,TRAIN,0,0
31046,TRAIN,0,0
31047,TRAIN,0,0
31048,TRAIN,0,0
31049,TRAIN,0,0
31050,TRAIN,0,0
31051,TRAIN,0,0
31054,TRAIN,0,0
31055,TRAIN,0,0
31056,TRAIN,0,0
31058,TRAIN,0,0
31059,TRAIN,0,0
31060,TRAIN,0,0
31061,TRAIN,0,0
31063,TRAIN,0,0
31065,TRAIN,0,0
31067,TRAIN,0,0
31068,TRAIN,0,0
31069,TRAIN,0,0
31070,TRAIN,0,0
31071,TRAIN,0,0
31072,TRAIN,0,0
31073,TRAIN,0,0
31074,TRAIN,0,0
31075,TRAIN,0,0
31076,TRAIN,0,0
31078,TRAIN,0,0
31079,TRAIN,0,0
31080,TRAIN,0,0
31081,TRAIN,0,0
31084,TRAIN,0,0
31085,TRAIN,0,0
31088,TRAIN,0,0
31089,TRAIN,0,0
31091,TRAIN,0,0
31094,TRAIN,0,0
31096,TRAIN,0,0
31099,TRAIN,0,0
31100,TRAIN,0,0
31101,TRAIN,0,0
31103,TRAIN,0,0
31104,TRAIN,0,0
31105,TRAIN,0,0
31106,TRAIN,0,0
31107,TRAIN,0,0
31109,TRAIN,0,0
31110,TRAIN,0,0
31111,TRAIN,0,0
31112,TRAIN,0,0
31113,TRAIN,0,0
31115,TRAIN,0,0
31119,TRAIN,0,0
31121,TRAIN,0,0
31122,TRAIN,0,0
31123,TRAIN,0,0
31124,TRAIN,0,0
31126,TRAIN,0,0
31127,TRAIN,0,0
31128,TRAIN,0,0
31130,TRAIN,0,0
31132,TRAIN,0,0
31134,TRAIN,0,0
31135,TRAIN,0,0
31136,TRAIN,0,0
31137,TRAIN,0,0
31140,TRAIN,0,0
31141,TRAIN,0,0
31142,TRAIN,0,0
31144,TRAIN,0,0
31149,TRAIN,0,0
31150,TRAIN,0,0
31151,TRAIN,0,0
31153,TRAIN,0,0
31154,TRAIN,0,0
31155,TRAIN,0,0
31156,TRAIN,0,0
31157,TRAIN,0,0
31159,TRAIN,0,0
31160,TRAIN,0,0
31162,TRAIN,0,0
31163,TRAIN,0,0
31165,TRAIN,0,0
31166,TRAIN,0,0
31169,TRAIN,0,0
31171,TRAIN,0,0
31172,TRAIN,0,0
31174,TRAIN,0,0
31175,TRAIN,0,0
31177,TRAIN,0,0
31178,TRAIN,0,0
31179,TRAIN,0,0
31180,TRAIN,0,0
31181,TRAIN,0,0
31182,TRAIN,0,0
31187,TRAIN,0,0
31189,TRAIN,0,0
31190,TRAIN,0,0
31194,TRAIN,0,0
31195,TRAIN,0,0
31196,TRAIN,0,0
31197,TRAIN,0,0
31198,TRAIN,0,0
31199,TRAIN,0,0
31202,TRAIN,0,0
31207,TRAIN,0,0
31210,TRAIN,0,0
31212,TRAIN,0,0
31214,TRAIN,0,0
31216,TRAIN,0,0
31217,TRAIN,0,0
31218,TRAIN,0,0
31219,TRAIN,0,0
31221,TRAIN,0,0
31222,TRAIN,0,0
31224,TRAIN,0,0
31226,TRAIN,0,0
31227,TRAIN,0,0
31229,TRAIN,0,0
31232,TRAIN,0,0
31233,TRAIN,0,0
31236,TRAIN,0,0
31238,TRAIN,0,0
31239,TRAIN,0,0
31241,TRAIN,0,0
31244,TRAIN,0,0
31245,TRAIN,0,0
31246,TRAIN,0,0
31249,TRAIN,0,0
31250,TRAIN,0,0
31252,TRAIN,0,0
31253,TRAIN,0,0
31255,TRAIN,0,0
31256,TRAIN,0,0
31258,TRAIN,0,0
31259,TRAIN,0,0
31261,TRAIN,0,0
31262,TRAIN,0,0
31264,TRAIN,0,0
31265,TRAIN,0,0
31270,TRAIN,0,0
31272,TRAIN,0,0
31274,TRAIN,0,0
31275,TRAIN,0,0
31278,TRAIN,0,0
31279,TRAIN,0,0
31280,TRAIN,0,0
31281,TRAIN,0,0
31283,TRAIN,0,0
31284,TRAIN,0,0
31286,TRAIN,0,0
31287,TRAIN,0,0
31289,TRAIN,0,0
31291,TRAIN,0,0
31292,TRAIN,0,0
31293,TRAIN,0,0
31296,TRAIN,0,0
31297,TRAIN,0,0
31299,TRAIN,0,0
31300,TRAIN,0,0
31301,TRAIN,0,0
31304,TRAIN,0,0
31305,TRAIN,0,0
31306,TRAIN,0,0
31307,TRAIN,0,0
31308,TRAIN,0,0
31310,TRAIN,0,0
31313,TRAIN,0,0
31316,TRAIN,0,0
31317,TRAIN,0,0
31320,TRAIN,0,0
31321,TRAIN,0,0
31324,TRAIN,0,0
31326,TRAIN,0,0
31328,TRAIN,0,0
31332,TRAIN,0,0
31335,TRAIN,0,0
31338,TRAIN,0,0
31339,TRAIN,0,0
31340,TRAIN,0,0
31344,TRAIN,0,0
31345,TRAIN,0,0
31347,TRAIN,0,0
31348,TRAIN,0,0
31349,TRAIN,0,0
31351,TRAIN,0,0
31352,TRAIN,0,0
31353,TRAIN,0,0
31357,TRAIN,0,0
31361,TRAIN,0,0
31363,TRAIN,0,0
31367,TRAIN,0,0
31368,TRAIN,0,0
31369,TRAIN,0,0
31370,TRAIN,0,0
31372,TRAIN,0,0
31374,TRAIN,0,0
31377,TRAIN,0,0
31379,TRAIN,0,0
31380,TRAIN,0,0
31383,TRAIN,0,0
31384,TRAIN,0,0
