d3mIndex,month_id,country_id,country_name,year,month,acled_count_pr,ged_best_ns,ged_best_sb,ln_ged_best_sb,icgcw_deteriorated,icgcw_improved,vdem_e_v2x_polyarchy_5c,vdem_e_wb_pop,vdem_e_wbgi_pve,vdem_e_total_resources_income_pc,time_since_ged_dummy_sb,reign_anticipation,reign_elected,reign_precip,reign_prev_conflict,reign_tenure_months,fvp_prop_excluded,fvp_lnpop200,fvp_lngdp200,fvp_lngdppercapita200,in_africa,yearmonth
18184,449,54,The Gambia,2017,5,2.0,0.0,0.0,0.0,0.0,0.0,0.25,2213894.0,-0.084,0.0,1446,0.0,1.0,0.13137059530358902,0.0,5.0,0.0,7.623756,8.09578,7.405836999999999,1,2017-5
18185,450,54,The Gambia,2017,6,3.0,0.0,0.0,0.0,0.0,0.0,0.25,2213894.0,-0.084,0.0,1447,0.0,1.0,0.5939085330267011,0.0,6.0,0.0,7.623756,8.09578,7.405836999999999,1,2017-6
18186,451,54,The Gambia,2017,7,3.0,0.0,0.0,0.0,0.0,0.0,0.25,2213894.0,-0.084,0.0,1448,0.0,1.0,0.48705071931498,0.0,7.0,0.0,7.623756,8.09578,7.405836999999999,1,2017-7
18187,452,54,The Gambia,2017,8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2213894.0,-0.084,0.0,1449,0.0,1.0,0.8799336844995409,0.0,8.0,0.0,7.623756,8.09578,7.405836999999999,1,2017-8
18188,453,54,The Gambia,2017,9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2213894.0,-0.084,0.0,1450,0.0,1.0,-0.0148177170742576,0.0,9.0,0.0,7.623756,8.09578,7.405836999999999,1,2017-9
18189,454,54,The Gambia,2017,10,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2213894.0,-0.084,0.0,1451,0.0,1.0,0.0697470503320296,0.0,10.0,0.0,7.623756,8.09578,7.405836999999999,1,2017-10
18190,455,54,The Gambia,2017,11,2.0,0.0,0.0,0.0,0.0,0.0,0.25,2213894.0,-0.084,0.0,1452,0.0,1.0,0.0346595679173099,0.0,11.0,0.0,7.623756,8.09578,7.405836999999999,1,2017-11
18191,456,54,The Gambia,2017,12,2.0,0.0,0.0,0.0,0.0,0.0,0.25,2213894.0,-0.084,0.0,1453,0.0,1.0,0.0287653862406558,0.0,12.0,0.0,7.623756,8.09578,7.405836999999999,1,2017-12
18192,457,54,The Gambia,2018,1,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,1454,0.0,1.0,0.0286209819580181,0.0,13.0,0.0,7.645586,8.228539,7.527596000000001,1,2018-1
18193,458,54,The Gambia,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,1455,0.0,1.0,0.0265272002155955,0.0,14.0,0.0,7.645586,8.228539,7.527596000000001,1,2018-2
18194,459,54,The Gambia,2018,3,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,1456,0.0,1.0,0.0220669609158577,0.0,15.0,0.0,7.645586,8.228539,7.527596000000001,1,2018-3
18195,460,54,The Gambia,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,1457,0.0,1.0,0.0301542923717639,0.0,16.0,0.0,7.645586,8.228539,7.527596000000001,1,2018-4
18196,461,54,The Gambia,2018,5,2.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,1458,0.0,1.0,-0.17368935613141298,0.0,17.0,0.0,7.645586,8.228539,7.527596000000001,1,2018-5
18197,462,54,The Gambia,2018,6,3.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,1459,0.0,1.0,-0.506195217583693,0.0,18.0,0.0,7.645586,8.228539,7.527596000000001,1,2018-6
18198,463,54,The Gambia,2018,7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,1460,0.0,1.0,-0.8198899495848679,0.0,19.0,0.0,7.645586,8.228539,7.527596000000001,1,2018-7
18199,464,54,The Gambia,2018,8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,1461,0.0,1.0,-1.50005626898823,0.0,20.0,0.0,7.645586,8.228539,7.527596000000001,1,2018-8
18200,465,54,The Gambia,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,1462,0.0,1.0,-0.7672019774626858,0.0,21.0,0.0,7.645586,8.228539,7.527596000000001,1,2018-9
18201,466,54,The Gambia,2018,10,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,1463,0.0,1.0,-0.583692564027183,0.0,22.0,0.0,7.645586,8.228539,7.527596000000001,1,2018-10
18202,467,54,The Gambia,2018,11,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,1464,0.0,1.0,-0.583260099078649,0.0,23.0,0.0,7.645586,8.228539,7.527596000000001,1,2018-11
18203,468,54,The Gambia,2018,12,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,1465,0.0,1.0,-0.5876813049990389,0.0,24.0,0.0,7.645586,8.228539,7.527596000000001,1,2018-12
18204,469,54,The Gambia,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,1466,0.0,1.0,-0.589067946023651,0.0,25.0,0.0,7.667416,8.361298,7.649356,1,2019-1
18205,470,54,The Gambia,2019,2,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,1467,0.0,1.0,-0.590023453547626,0.0,26.0,0.0,7.667416,8.361298,7.649356,1,2019-2
18206,471,54,The Gambia,2019,3,0.0,1.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,1468,0.0,1.0,-0.5938996733593829,0.0,27.0,0.0,7.667416,8.361298,7.649356,1,2019-3
18207,472,54,The Gambia,2019,4,0.0,0.0,8.0,2.19722457733622,0.0,0.0,0.5,2280102.0,-0.03,0.0,1469,0.0,1.0,-0.576833050007847,0.0,28.0,0.0,7.667416,8.361298,7.649356,1,2019-4
18208,473,54,The Gambia,2019,5,2.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,0,0.0,1.0,-0.5819531734075799,0.0,29.0,0.0,7.667416,8.361298,7.649356,1,2019-5
18209,474,54,The Gambia,2019,6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,1,0.0,1.0,-0.710084800071356,0.0,30.0,0.0,7.667416,8.361298,7.649356,1,2019-6
18210,475,54,The Gambia,2019,7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,2,0.0,1.0,-0.887093359936693,0.0,31.0,0.0,7.667416,8.361298,7.649356,1,2019-7
18211,476,54,The Gambia,2019,8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,3,0.0,1.0,-0.0905455051948669,0.0,32.0,0.0,7.667416,8.361298,7.649356,1,2019-8
18212,477,54,The Gambia,2019,9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,4,0.0,1.0,-0.0821103682880514,0.0,33.0,0.0,7.667416,8.361298,7.649356,1,2019-9
18213,478,54,The Gambia,2019,10,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,5,0.0,1.0,0.13085595203387598,0.0,34.0,0.0,7.667416,8.361298,7.649356,1,2019-10
18214,479,54,The Gambia,2019,11,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,6,0.0,1.0,0.13464644824119198,0.0,35.0,0.0,7.667416,8.361298,7.649356,1,2019-11
18215,480,54,The Gambia,2019,12,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,7,0.0,1.0,0.123674219121246,0.0,36.0,0.0,7.667416,8.361298,7.649356,1,2019-12
18216,481,54,The Gambia,2020,1,3.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,8,0.0,1.0,0.124065727466473,0.0,37.0,0.0,7.689245,8.494056,7.771114999999999,1,2020-1
18217,482,54,The Gambia,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,9,0.0,1.0,0.28701328635922396,0.0,38.0,0.0,7.689245,8.494056,7.771114999999999,1,2020-2
18218,483,54,The Gambia,2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,10,0.0,1.0,0.5825555587520479,0.0,39.0,0.0,7.689245,8.494056,7.771114999999999,1,2020-3
18219,484,54,The Gambia,2020,4,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2280102.0,-0.03,0.0,11,0.0,1.0,0.586809862187212,0.0,40.0,0.0,7.689245,8.494056,7.771114999999999,1,2020-4
18220,485,54,The Gambia,2020,5,0.0,,,,0.0,0.0,0.5,2280102.0,-0.03,0.0,12,0.0,1.0,0.6500713142346679,0.0,41.0,0.0,7.689245,8.494056,7.771114999999999,1,2020-5
18221,486,54,The Gambia,2020,6,0.0,,,,0.0,0.0,0.5,2280102.0,-0.03,0.0,13,0.0,1.0,0.6500713142346679,0.0,41.0,0.0,7.689245,8.494056,7.771114999999999,1,2020-6
18222,487,54,The Gambia,2020,7,0.0,,,,0.0,0.0,0.5,2280102.0,-0.03,0.0,14,0.0,1.0,0.6500713142346679,0.0,41.0,0.0,7.689245,8.494056,7.771114999999999,1,2020-7
18223,488,54,The Gambia,2020,8,0.0,,,,0.0,0.0,0.5,2280102.0,-0.03,0.0,15,0.0,1.0,0.6500713142346679,0.0,41.0,0.0,7.689245,8.494056,7.771114999999999,1,2020-8
18224,489,54,The Gambia,2020,9,0.0,,,,0.0,0.0,0.5,2280102.0,-0.03,0.0,16,0.0,1.0,0.6500713142346679,0.0,41.0,0.0,7.689245,8.494056,7.771114999999999,1,2020-9
18225,490,54,The Gambia,2020,10,0.0,,,,0.0,0.0,0.5,2280102.0,-0.03,0.0,17,0.0,1.0,0.6500713142346679,0.0,41.0,0.0,7.689245,8.494056,7.771114999999999,1,2020-10
18226,491,54,The Gambia,2020,11,0.0,,,,0.0,0.0,0.5,2280102.0,-0.03,0.0,18,0.0,1.0,0.6500713142346679,0.0,41.0,0.0,7.689245,8.494056,7.771114999999999,1,2020-11
18227,492,54,The Gambia,2020,12,0.0,,,,0.0,0.0,0.5,2280102.0,-0.03,0.0,19,0.0,1.0,0.6500713142346679,0.0,41.0,0.0,7.689245,8.494056,7.771114999999999,1,2020-12
18228,121,81,Togo,1990,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3774312.0,-0.377,0.0,1118,0.0,1.0,0.316851562852812,0.0,274.0,0.73,8.239314,8.539516,7.207959,1,1990-1
18229,122,81,Togo,1990,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3774312.0,-0.377,0.0,1119,0.0,1.0,0.351167238547209,0.0,275.0,0.73,8.239314,8.539516,7.207959,1,1990-2
18230,123,81,Togo,1990,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3774312.0,-0.377,0.0,1120,0.0,1.0,0.0683182131564725,0.0,276.0,0.73,8.239314,8.539516,7.207959,1,1990-3
18231,124,81,Togo,1990,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3774312.0,-0.377,0.0,1121,0.0,1.0,0.239676272528805,0.0,277.0,0.73,8.239314,8.539516,7.207959,1,1990-4
18232,125,81,Togo,1990,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3774312.0,-0.377,0.0,1122,0.0,1.0,0.49326482921591,0.0,278.0,0.73,8.239314,8.539516,7.207959,1,1990-5
18233,126,81,Togo,1990,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3774312.0,-0.377,0.0,1123,0.0,1.0,-0.05934636684057,0.0,279.0,0.73,8.239314,8.539516,7.207959,1,1990-6
18234,127,81,Togo,1990,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3774312.0,-0.377,0.0,1124,0.0,1.0,-0.10569931827585799,0.0,280.0,0.73,8.239314,8.539516,7.207959,1,1990-7
18235,128,81,Togo,1990,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3774312.0,-0.377,0.0,1125,0.0,1.0,-0.6960145001370149,0.0,281.0,0.73,8.239314,8.539516,7.207959,1,1990-8
18236,129,81,Togo,1990,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3774312.0,-0.377,0.0,1126,0.0,1.0,-1.2082933232906299,0.0,282.0,0.73,8.239314,8.539516,7.207959,1,1990-9
18237,130,81,Togo,1990,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3774312.0,-0.377,0.0,1127,0.0,1.0,-1.48595915073226,0.0,283.0,0.73,8.239314,8.539516,7.207959,1,1990-10
18238,131,81,Togo,1990,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3774312.0,-0.377,0.0,1128,0.0,1.0,-1.40860974769984,0.0,284.0,0.73,8.239314,8.539516,7.207959,1,1990-11
18239,132,81,Togo,1990,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3774312.0,-0.377,0.0,1129,0.0,1.0,-1.39395333196454,0.0,285.0,0.73,8.239314,8.539516,7.207959,1,1990-12
18240,133,81,Togo,1991,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3862992.0,-0.377,0.0,1130,0.0,1.0,-1.4050933670244599,0.0,286.0,0.0,8.265356,8.532492999999999,7.1760720000000005,1,1991-1
18241,134,81,Togo,1991,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3862992.0,-0.377,0.0,1131,0.0,1.0,-1.21141261812724,0.0,287.0,0.0,8.265356,8.532492999999999,7.1760720000000005,1,1991-2
18242,135,81,Togo,1991,3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3862992.0,-0.377,0.0,1132,0.0,1.0,-0.9230797299305992,0.0,288.0,0.0,8.265356,8.532492999999999,7.1760720000000005,1,1991-3
18243,136,81,Togo,1991,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3862992.0,-0.377,0.0,1133,0.0,1.0,-0.7665765619560121,0.0,289.0,0.0,8.265356,8.532492999999999,7.1760720000000005,1,1991-4
18244,137,81,Togo,1991,5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3862992.0,-0.377,0.0,1134,0.0,1.0,0.0905304148967166,0.0,290.0,0.0,8.265356,8.532492999999999,7.1760720000000005,1,1991-5
18245,138,81,Togo,1991,6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3862992.0,-0.377,0.0,1135,0.0,1.0,0.47915173227844,0.0,291.0,0.0,8.265356,8.532492999999999,7.1760720000000005,1,1991-6
18246,139,81,Togo,1991,7,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3862992.0,-0.377,0.0,1136,0.0,1.0,0.7150673353282242,0.0,292.0,0.0,8.265356,8.532492999999999,7.1760720000000005,1,1991-7
18247,140,81,Togo,1991,8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3862992.0,-0.377,0.0,1137,0.0,1.0,1.22834168776011,0.0,293.0,0.0,8.265356,8.532492999999999,7.1760720000000005,1,1991-8
18248,141,81,Togo,1991,9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3862992.0,-0.377,0.0,1138,0.0,1.0,0.992249156356063,0.0,294.0,0.0,8.265356,8.532492999999999,7.1760720000000005,1,1991-9
18249,142,81,Togo,1991,10,0.0,31.0,0.0,0.0,0.0,0.0,0.25,3862992.0,-0.377,0.0,1139,0.0,1.0,1.23997495602984,0.0,295.0,0.0,8.265356,8.532492999999999,7.1760720000000005,1,1991-10
18250,143,81,Togo,1991,11,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3862992.0,-0.377,0.0,1140,0.0,1.0,1.17422212200867,0.0,296.0,0.0,8.265356,8.532492999999999,7.1760720000000005,1,1991-11
18251,144,81,Togo,1991,12,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3862992.0,-0.377,0.0,1141,0.0,1.0,1.11006441898019,0.0,297.0,0.0,8.265356,8.532492999999999,7.1760720000000005,1,1991-12
18252,145,81,Togo,1992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3945905.0,-0.377,0.0,1142,0.0,1.0,1.10139625481385,0.0,298.0,0.73,8.290131,8.491872,7.112267999999999,1,1992-1
18253,146,81,Togo,1992,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3945905.0,-0.377,0.0,1143,0.0,1.0,0.91194373679968,0.0,299.0,0.73,8.290131,8.491872,7.112267999999999,1,1992-2
18254,147,81,Togo,1992,3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3945905.0,-0.377,0.0,1144,1.0,1.0,0.698790226254957,0.0,300.0,0.73,8.290131,8.491872,7.112267999999999,1,1992-3
18255,148,81,Togo,1992,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3945905.0,-0.377,0.0,1145,1.0,1.0,0.5978676461201391,0.0,301.0,0.73,8.290131,8.491872,7.112267999999999,1,1992-4
18256,149,81,Togo,1992,5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3945905.0,-0.377,0.0,1146,1.0,1.0,0.0859148956471694,0.0,302.0,0.73,8.290131,8.491872,7.112267999999999,1,1992-5
18257,150,81,Togo,1992,6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3945905.0,-0.377,0.0,1147,1.0,1.0,-0.0958335351579667,0.0,303.0,0.73,8.290131,8.491872,7.112267999999999,1,1992-6
18258,151,81,Togo,1992,7,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3945905.0,-0.377,0.0,1148,1.0,1.0,-0.333570147685122,0.0,304.0,0.73,8.290131,8.491872,7.112267999999999,1,1992-7
18259,152,81,Togo,1992,8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3945905.0,-0.377,0.0,1149,1.0,1.0,-1.04760500811397,0.0,305.0,0.73,8.290131,8.491872,7.112267999999999,1,1992-8
18260,153,81,Togo,1992,9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3945905.0,-0.377,0.0,1150,1.0,1.0,-0.5853667160001861,0.0,306.0,0.73,8.290131,8.491872,7.112267999999999,1,1992-9
18261,154,81,Togo,1992,10,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3945905.0,-0.377,0.0,1151,0.0,1.0,-0.893085426759463,0.0,307.0,0.73,8.290131,8.491872,7.112267999999999,1,1992-10
18262,155,81,Togo,1992,11,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3945905.0,-0.377,0.0,1152,0.0,1.0,-0.7385667277348641,0.0,308.0,0.73,8.290131,8.491872,7.112267999999999,1,1992-11
18263,156,81,Togo,1992,12,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3945905.0,-0.377,0.0,1153,0.0,1.0,-0.760562996644382,0.0,309.0,0.73,8.290131,8.491872,7.112267999999999,1,1992-12
18264,157,81,Togo,1993,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4029053.0,-0.377,0.0,1154,0.0,1.0,-0.75796933508088,0.0,310.0,0.73,8.314195,8.328225,6.925828999999999,1,1993-1
18265,158,81,Togo,1993,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4029053.0,-0.377,0.0,1155,1.0,1.0,-0.707322537595091,0.0,311.0,0.73,8.314195,8.328225,6.925828999999999,1,1993-2
18266,159,81,Togo,1993,3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4029053.0,-0.377,0.0,1156,1.0,1.0,-0.524750833222549,0.0,312.0,0.73,8.314195,8.328225,6.925828999999999,1,1993-3
18267,160,81,Togo,1993,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4029053.0,-0.377,0.0,1157,1.0,1.0,-0.7299385251840909,0.0,313.0,0.73,8.314195,8.328225,6.925828999999999,1,1993-4
18268,161,81,Togo,1993,5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4029053.0,-0.377,0.0,1158,1.0,1.0,-1.1504750071685401,0.0,314.0,0.73,8.314195,8.328225,6.925828999999999,1,1993-5
18269,162,81,Togo,1993,6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4029053.0,-0.377,0.0,1159,1.0,1.0,-1.34775497612678,0.0,315.0,0.73,8.314195,8.328225,6.925828999999999,1,1993-6
18270,163,81,Togo,1993,7,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4029053.0,-0.377,0.0,1160,1.0,1.0,-1.4506745389536797,0.0,316.0,0.73,8.314195,8.328225,6.925828999999999,1,1993-7
18271,164,81,Togo,1993,8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4029053.0,-0.377,0.0,1161,1.0,1.0,-0.967058315323143,0.0,317.0,0.73,8.314195,8.328225,6.925828999999999,1,1993-8
18272,165,81,Togo,1993,9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4029053.0,-0.377,0.0,1162,0.0,1.0,-0.952453087220407,0.0,318.0,0.73,8.314195,8.328225,6.925828999999999,1,1993-9
18273,166,81,Togo,1993,10,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4029053.0,-0.377,0.0,1163,0.0,1.0,-0.914858918206854,0.0,319.0,0.73,8.314195,8.328225,6.925828999999999,1,1993-10
18274,167,81,Togo,1993,11,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4029053.0,-0.377,0.0,1164,0.0,1.0,-0.9925756899820172,0.0,320.0,0.73,8.314195,8.328225,6.925828999999999,1,1993-11
18275,168,81,Togo,1993,12,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4029053.0,-0.377,0.0,1165,0.0,1.0,-0.9546157661279749,0.0,321.0,0.73,8.314195,8.328225,6.925828999999999,1,1993-12
18276,169,81,Togo,1994,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4120616.0,-0.377,0.0,1166,0.0,1.0,-0.942290500821885,0.0,322.0,0.73,8.338231,8.467834,7.041444,1,1994-1
18277,170,81,Togo,1994,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4120616.0,-0.377,0.0,1167,0.0,1.0,-0.9727960259768431,0.0,323.0,0.73,8.338231,8.467834,7.041444,1,1994-2
18278,171,81,Togo,1994,3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4120616.0,-0.377,0.0,1168,0.0,1.0,-1.0476479638852,0.0,324.0,0.73,8.338231,8.467834,7.041444,1,1994-3
18279,172,81,Togo,1994,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4120616.0,-0.377,0.0,1169,0.0,1.0,-0.8036994799624251,0.0,325.0,0.73,8.338231,8.467834,7.041444,1,1994-4
18280,173,81,Togo,1994,5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4120616.0,-0.377,0.0,1170,0.0,1.0,-0.6524106980198571,0.0,326.0,0.73,8.338231,8.467834,7.041444,1,1994-5
18281,174,81,Togo,1994,6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4120616.0,-0.377,0.0,1171,0.0,1.0,-0.6296152741924129,0.0,327.0,0.73,8.338231,8.467834,7.041444,1,1994-6
18282,175,81,Togo,1994,7,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4120616.0,-0.377,0.0,1172,0.0,1.0,-0.68695018213589,0.0,328.0,0.73,8.338231,8.467834,7.041444,1,1994-7
18283,176,81,Togo,1994,8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4120616.0,-0.377,0.0,1173,0.0,1.0,-0.37143664889521294,0.0,329.0,0.73,8.338231,8.467834,7.041444,1,1994-8
18284,177,81,Togo,1994,9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4120616.0,-0.377,0.0,1174,0.0,1.0,0.0253055068666224,0.0,330.0,0.73,8.338231,8.467834,7.041444,1,1994-9
18285,178,81,Togo,1994,10,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4120616.0,-0.377,0.0,1175,0.0,1.0,0.759813603173641,0.0,331.0,0.73,8.338231,8.467834,7.041444,1,1994-10
18286,179,81,Togo,1994,11,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4120616.0,-0.377,0.0,1176,0.0,1.0,0.7287442837189481,0.0,332.0,0.73,8.338231,8.467834,7.041444,1,1994-11
18287,180,81,Togo,1994,12,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4120616.0,-0.377,0.0,1177,0.0,1.0,0.6841557746106129,0.0,333.0,0.73,8.338231,8.467834,7.041444,1,1994-12
18288,181,81,Togo,1995,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4226291.0,-0.377,0.0,1178,0.0,1.0,0.690690113011905,0.0,334.0,0.73,8.362708999999999,8.543366,7.090811,1,1995-1
18289,182,81,Togo,1995,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4226291.0,-0.377,0.0,1179,0.0,1.0,0.7063022875435309,0.0,335.0,0.73,8.362708999999999,8.543366,7.090811,1,1995-2
18290,183,81,Togo,1995,3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4226291.0,-0.377,0.0,1180,0.0,1.0,0.7458634904021,0.0,336.0,0.73,8.362708999999999,8.543366,7.090811,1,1995-3
18291,184,81,Togo,1995,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4226291.0,-0.377,0.0,1181,0.0,1.0,0.852588551459936,0.0,337.0,0.73,8.362708999999999,8.543366,7.090811,1,1995-4
18292,185,81,Togo,1995,5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4226291.0,-0.377,0.0,1182,0.0,1.0,0.906685884985918,0.0,338.0,0.73,8.362708999999999,8.543366,7.090811,1,1995-5
18293,186,81,Togo,1995,6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4226291.0,-0.377,0.0,1183,0.0,1.0,0.702220230532818,0.0,339.0,0.73,8.362708999999999,8.543366,7.090811,1,1995-6
18294,187,81,Togo,1995,7,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4226291.0,-0.377,0.0,1184,0.0,1.0,0.620384013174939,0.0,340.0,0.73,8.362708999999999,8.543366,7.090811,1,1995-7
18295,188,81,Togo,1995,8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4226291.0,-0.377,0.0,1185,0.0,1.0,1.4126351979631697,0.0,341.0,0.73,8.362708999999999,8.543366,7.090811,1,1995-8
18296,189,81,Togo,1995,9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4226291.0,-0.377,0.0,1186,0.0,1.0,0.881186488266298,0.0,342.0,0.73,8.362708999999999,8.543366,7.090811,1,1995-9
18297,190,81,Togo,1995,10,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4226291.0,-0.377,0.0,1187,0.0,1.0,0.292405160748261,0.0,343.0,0.73,8.362708999999999,8.543366,7.090811,1,1995-10
18298,191,81,Togo,1995,11,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4226291.0,-0.377,0.0,1188,0.0,1.0,0.32409184189497303,0.0,344.0,0.73,8.362708999999999,8.543366,7.090811,1,1995-11
18299,192,81,Togo,1995,12,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4226291.0,-0.377,0.0,1189,0.0,1.0,0.34576539148135105,0.0,345.0,0.73,8.362708999999999,8.543366,7.090811,1,1995-12
18300,193,81,Togo,1996,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4348805.0,-0.377,0.0,1190,0.0,1.0,0.337390904360457,0.0,346.0,0.73,8.387754,8.628039999999999,7.146836,1,1996-1
18301,194,81,Togo,1996,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4348805.0,-0.377,0.0,1191,0.0,1.0,0.3970090048470011,0.0,347.0,0.73,8.387754,8.628039999999999,7.146836,1,1996-2
18302,195,81,Togo,1996,3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4348805.0,-0.377,0.0,1192,0.0,1.0,0.324974830457193,0.0,348.0,0.73,8.387754,8.628039999999999,7.146836,1,1996-3
