d3mIndex,cultivar,sitename,day,canopy_height
17232,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,36,52
17233,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,45,104
17234,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,46,105
17235,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,47,116
17236,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,48,120
17237,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,49,145
17238,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,57,205
17239,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,73,261
17240,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,75,254
17241,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,77,260
17242,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,78,258
17243,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,80,265
17244,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,83,280
17245,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,84,292
17246,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,85,293
17247,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,133,349
17248,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,12,10
17249,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,13,10
17250,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,14,9
17251,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,15,9
17252,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,16,10
17253,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,17,11
17254,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,18,13
17255,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,19,14
17256,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,22,15
17257,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,24,15
17258,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,26,19
17259,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,27,20
17260,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,29,22
17261,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,30,25
17262,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,31,27
17263,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,77,269
17264,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,80,269
17265,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,83,292
17266,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,85,284
17267,UNKNOWN,MAC Field Scanner Season 4 Range 28 Column 2,133,298
17268,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,12,10
17269,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,13,10
17270,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,14,9
17271,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,15,9
17272,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,16,10
17273,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,17,10
17274,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,18,11
17275,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,19,12
17276,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,22,15
17277,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,24,15
17278,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,26,19
17279,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,27,21
17280,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,30,26
17281,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,31,28
17282,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,77,259
17283,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,78,230
17284,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,80,241
17285,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,83,280
17286,UNKNOWN,MAC Field Scanner Season 4 Range 29 Column 2,133,401
17287,UNKNOWN,MAC Field Scanner Season 4 Range 3 Column 2,12,11
17288,UNKNOWN,MAC Field Scanner Season 4 Range 3 Column 2,14,11
17289,UNKNOWN,MAC Field Scanner Season 4 Range 3 Column 2,15,11
17290,UNKNOWN,MAC Field Scanner Season 4 Range 3 Column 2,16,11
17291,UNKNOWN,MAC Field Scanner Season 4 Range 3 Column 2,17,11
17292,UNKNOWN,MAC Field Scanner Season 4 Range 3 Column 2,19,13
17293,UNKNOWN,MAC Field Scanner Season 4 Range 3 Column 2,27,18
17294,UNKNOWN,MAC Field Scanner Season 4 Range 3 Column 2,29,20
17295,UNKNOWN,MAC Field Scanner Season 4 Range 3 Column 2,31,22
17296,UNKNOWN,MAC Field Scanner Season 4 Range 3 Column 2,36,44
17297,UNKNOWN,MAC Field Scanner Season 4 Range 3 Column 2,78,278
17298,UNKNOWN,MAC Field Scanner Season 4 Range 3 Column 2,80,280
17299,UNKNOWN,MAC Field Scanner Season 4 Range 3 Column 2,83,280
17300,UNKNOWN,MAC Field Scanner Season 4 Range 3 Column 2,122,320
17301,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,12,10
17302,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,13,9
17303,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,14,9
17304,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,15,9
17305,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,16,9
17306,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,17,9
17307,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,18,11
17308,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,19,12
17309,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,22,16
17310,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,24,18
17311,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,26,22
17312,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,27,24
17313,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,30,30
17314,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,31,33
17315,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,77,277
17316,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,78,264
17317,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,80,282
17318,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,83,291
17319,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,85,294
17320,UNKNOWN,MAC Field Scanner Season 4 Range 31 Column 2,133,318
17321,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,12,10
17322,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,13,9
17323,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,14,9
17324,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,15,9
17325,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,16,9
17326,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,17,9
17327,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,18,11
17328,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,19,12
17329,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,22,14
17330,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,24,15
17331,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,26,17
17332,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,27,18
17333,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,30,23
17334,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,31,24
17335,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,36,47
17336,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,44,85
17337,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,45,95
17338,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,46,108
17339,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,47,108
17340,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,48,111
17341,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,73,257
17342,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,74,258
17343,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,75,259
17344,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,77,248
17345,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,78,254
17346,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,80,254
17347,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,83,276
17348,UNKNOWN,MAC Field Scanner Season 4 Range 32 Column 2,133,321
17349,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,12,10
17350,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,13,9
17351,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,14,9
17352,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,15,9
17353,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,16,9
17354,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,17,10
17355,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,18,11
17356,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,19,12
17357,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,22,16
17358,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,24,19
17359,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,26,25
17360,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,27,26
17361,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,30,31
17362,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,31,36
17363,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,36,63
17364,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,44,123
17365,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,45,131
17366,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,46,139
17367,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,47,146
17368,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,48,145
17369,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,57,186
17370,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,73,236
17371,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,76,280
17372,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,77,236
17373,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,83,246
17374,UNKNOWN,MAC Field Scanner Season 4 Range 33 Column 2,133,327
17375,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,12,10
17376,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,13,10
17377,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,14,9
17378,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,15,9
17379,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,16,10
17380,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,17,10
17381,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,18,11
17382,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,19,11
17383,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,22,13
17384,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,24,13
17385,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,26,15
17386,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,27,16
17387,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,30,18
17388,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,31,19
17389,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,80,233
17390,UNKNOWN,MAC Field Scanner Season 4 Range 34 Column 2,133,284
17391,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,12,10
17392,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,13,10
17393,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,14,10
17394,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,15,9
17395,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,16,10
17396,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,17,10
17397,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,18,11
17398,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,19,11
17399,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,22,15
17400,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,24,16
17401,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,26,20
17402,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,27,21
17403,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,30,26
17404,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,31,28
17405,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,36,46
17406,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,44,83
17407,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,45,86
17408,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,46,85
17409,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,47,91
17410,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,48,97
17411,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,80,305
17412,UNKNOWN,MAC Field Scanner Season 4 Range 35 Column 2,119,286
17413,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,12,10
17414,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,13,9
17415,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,14,9
17416,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,15,9
17417,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,16,10
17418,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,17,12
17419,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,18,13
17420,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,19,14
17421,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,22,16
17422,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,24,16
17423,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,26,19
17424,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,27,20
17425,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,30,24
17426,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,31,26
17427,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,78,297
17428,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,80,325
17429,UNKNOWN,MAC Field Scanner Season 4 Range 36 Column 2,122,328
17430,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,12,9
17431,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,13,9
17432,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,14,9
17433,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,15,9
17434,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,16,9
17435,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,17,9
17436,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,18,10
17437,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,19,10
17438,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,22,12
17439,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,24,14
17440,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,26,18
17441,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,27,20
17442,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,30,29
17443,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,31,30
17444,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,36,57
17445,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,44,93
17446,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,45,97
17447,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,46,102
17448,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,47,103
17449,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,48,105
17450,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,73,238
17451,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,74,269
17452,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,75,246
17453,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,76,255
17454,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,77,248
17455,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,80,254
17456,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,83,271
17457,UNKNOWN,MAC Field Scanner Season 4 Range 37 Column 2,132,352
17458,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,12,10
17459,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,13,10
17460,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,14,10
17461,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,15,10
17462,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,16,10
17463,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,17,11
17464,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,18,13
17465,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,19,14
17466,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,22,18
17467,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,24,20
17468,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,26,25
17469,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,27,26
17470,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,30,33
17471,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,31,36
17472,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,77,263
17473,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,78,273
17474,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,80,261
17475,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,83,234
17476,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,84,414
17477,UNKNOWN,MAC Field Scanner Season 4 Range 38 Column 2,122,332
17478,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,12,10
17479,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,13,10
17480,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,14,10
17481,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,15,9
17482,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,16,10
17483,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,17,10
17484,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,18,11
17485,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,19,12
17486,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,22,15
17487,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,24,16
17488,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,26,18
17489,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,27,19
17490,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,30,25
17491,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,31,27
17492,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,77,249
17493,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,78,256
17494,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,80,257
17495,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,83,265
17496,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,85,289
17497,UNKNOWN,MAC Field Scanner Season 4 Range 39 Column 2,122,334
17498,UNKNOWN,MAC Field Scanner Season 4 Range 4 Column 2,12,11
17499,UNKNOWN,MAC Field Scanner Season 4 Range 4 Column 2,14,11
17500,UNKNOWN,MAC Field Scanner Season 4 Range 4 Column 2,15,10
17501,UNKNOWN,MAC Field Scanner Season 4 Range 4 Column 2,16,11
17502,UNKNOWN,MAC Field Scanner Season 4 Range 4 Column 2,17,11
17503,UNKNOWN,MAC Field Scanner Season 4 Range 4 Column 2,19,13
17504,UNKNOWN,MAC Field Scanner Season 4 Range 4 Column 2,27,20
17505,UNKNOWN,MAC Field Scanner Season 4 Range 4 Column 2,29,24
17506,UNKNOWN,MAC Field Scanner Season 4 Range 4 Column 2,31,27
17507,UNKNOWN,MAC Field Scanner Season 4 Range 4 Column 2,36,49
17508,UNKNOWN,MAC Field Scanner Season 4 Range 4 Column 2,78,245
17509,UNKNOWN,MAC Field Scanner Season 4 Range 4 Column 2,80,252
17510,UNKNOWN,MAC Field Scanner Season 4 Range 4 Column 2,83,253
17511,UNKNOWN,MAC Field Scanner Season 4 Range 4 Column 2,122,294
17512,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,12,10
17513,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,13,10
17514,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,14,10
17515,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,15,10
17516,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,16,11
17517,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,17,14
17518,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,18,16
17519,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,19,17
17520,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,22,21
17521,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,24,26
17522,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,26,31
17523,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,27,32
17524,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,30,40
17525,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,31,44
17526,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,36,69
17527,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,44,108
17528,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,45,120
17529,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,46,121
17530,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,47,132
17531,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,48,135
17532,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,57,213
17533,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,73,265
17534,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,74,265
17535,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,75,261
17536,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,76,277
17537,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,77,273
17538,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,78,261
17539,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,80,285
17540,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,83,285
17541,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,84,291
17542,UNKNOWN,MAC Field Scanner Season 4 Range 40 Column 2,109,287
17543,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,12,11
17544,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,13,11
17545,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,14,11
17546,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,15,11
17547,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,16,11
17548,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,17,12
17549,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,18,14
17550,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,19,15
17551,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,22,18
17552,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,24,21
17553,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,26,25
17554,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,27,29
17555,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,30,36
17556,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,31,39
17557,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,77,295
17558,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,78,283
17559,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,80,297
17560,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,83,300
17561,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,84,300
17562,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,85,312
17563,UNKNOWN,MAC Field Scanner Season 4 Range 41 Column 2,122,285
17564,UNKNOWN,MAC Field Scanner Season 4 Range 42 Column 2,12,10
17565,UNKNOWN,MAC Field Scanner Season 4 Range 42 Column 2,13,10
