"d3mIndex","Region","Zone","Year","Date","precipitation","TOTAL_A_KM","WATER_A_KM","LAND_A_KM","ISOALPHA","COUNTRYNM","population","population_density","MaizeRetailPrice_li","WheatRetailPrice_li","MaizeProductionQuintal","WheatProductionQuintal","MaizeYieldQtHa","WheatYieldQtHa","Month"
6425,"Southern Nations, Nationalities, and People's Region","Siltʼe",2014,"2014-05",200.7408191375,3465.863,24.85656,3441.006,"ETH","Ethiopia",1325011,385.0649,NA,NA,1230073.85,615474.33,31.56,24.93,5
6426,"Southern Nations, Nationalities, and People's Region","Siltʼe",2014,"2014-01",14.8426234695,3465.863,24.85656,3441.006,"ETH","Ethiopia",1313450,381.7052,NA,NA,1230073.85,615474.33,31.56,24.93,1
6427,"Southern Nations, Nationalities, and People's Region","Siltʼe",2014,"2014-08",234.0301598375,3465.863,24.85656,3441.006,"ETH","Ethiopia",1333681,387.5846,NA,NA,1230073.85,615474.33,31.56,24.93,8
6428,"Southern Nations, Nationalities, and People's Region","Siltʼe",2014,"2014-03",61.29089284,3465.863,24.85656,3441.006,"ETH","Ethiopia",1319230,383.385,NA,NA,1230073.85,615474.33,31.56,24.93,3
6429,"Southern Nations, Nationalities, and People's Region","Siltʼe",2014,"2014-12",11.372106849625,3465.863,24.85656,3441.006,"ETH","Ethiopia",1345242,390.9443,NA,NA,1230073.85,615474.33,31.56,24.93,12
6430,"Southern Nations, Nationalities, and People's Region","Siltʼe",2014,"2014-02",42.90798619125,3465.863,24.85656,3441.006,"ETH","Ethiopia",1316340,382.5451,NA,NA,1230073.85,615474.33,31.56,24.93,2
6431,"Southern Nations, Nationalities, and People's Region","Siltʼe",2014,"2014-07",171.4938129125,3465.863,24.85656,3441.006,"ETH","Ethiopia",1330791,386.7447,NA,NA,1230073.85,615474.33,31.56,24.93,7
6432,"Southern Nations, Nationalities, and People's Region","Siltʼe",2014,"2014-06",98.3952085,3465.863,24.85656,3441.006,"ETH","Ethiopia",1327901,385.9048,NA,NA,1230073.85,615474.33,31.56,24.93,6
6433,"Southern Nations, Nationalities, and People's Region","Siltʼe",2014,"2014-11",12.9119428165,3465.863,24.85656,3441.006,"ETH","Ethiopia",1342352,390.1044,NA,NA,1230073.85,615474.33,31.56,24.93,11
6434,"Southern Nations, Nationalities, and People's Region","Siltʼe",2014,"2014-10",108.08977672875,3465.863,24.85656,3441.006,"ETH","Ethiopia",1339462,389.2644,NA,NA,1230073.85,615474.33,31.56,24.93,10
6435,"Southern Nations, Nationalities, and People's Region","Siltʼe",2014,"2014-09",140.3340610875,3465.863,24.85656,3441.006,"ETH","Ethiopia",1336571,388.4245,NA,NA,1230073.85,615474.33,31.56,24.93,9
6436,"Southern Nations, Nationalities, and People's Region","Siltʼe",2015,"2015-08",179.976629625,3465.863,24.85656,3441.006,"ETH","Ethiopia",1369913,398.114,NA,NA,1761202.77,658801.28,39.42,32.78,8
6437,"Southern Nations, Nationalities, and People's Region","Siltʼe",2015,"2015-05",131.461454075,3465.863,24.85656,3441.006,"ETH","Ethiopia",1360578,395.4012,NA,NA,1761202.77,658801.28,39.42,32.78,5
6438,"Southern Nations, Nationalities, and People's Region","Siltʼe",2015,"2015-11",8.673087814375,3465.863,24.85656,3441.006,"ETH","Ethiopia",1379248,400.8268,NA,NA,1761202.77,658801.28,39.42,32.78,11
6439,"Southern Nations, Nationalities, and People's Region","Siltʼe",2015,"2015-04",17.0620652795,3465.863,24.85656,3441.006,"ETH","Ethiopia",1357467,394.497,NA,NA,1761202.77,658801.28,39.42,32.78,4
6440,"Southern Nations, Nationalities, and People's Region","Siltʼe",2015,"2015-07",151.8820996875,3465.863,24.85656,3441.006,"ETH","Ethiopia",1366801,397.2097,NA,NA,1761202.77,658801.28,39.42,32.78,7
6441,"Southern Nations, Nationalities, and People's Region","Siltʼe",2015,"2015-12",15.313910735125,3465.863,24.85656,3441.006,"ETH","Ethiopia",1382359,401.731,NA,NA,1761202.77,658801.28,39.42,32.78,12
6442,"Southern Nations, Nationalities, and People's Region","Siltʼe",2015,"2015-09",142.118591725,3465.863,24.85656,3441.006,"ETH","Ethiopia",1373024,399.0183,NA,NA,1761202.77,658801.28,39.42,32.78,9
6443,"Southern Nations, Nationalities, and People's Region","Siltʼe",2015,"2015-03",36.44965159875,3465.863,24.85656,3441.006,"ETH","Ethiopia",1354355,393.5927,NA,NA,1761202.77,658801.28,39.42,32.78,3
6444,"Southern Nations, Nationalities, and People's Region","Siltʼe",2015,"2015-10",15.51078685,3465.863,24.85656,3441.006,"ETH","Ethiopia",1376136,399.9225,NA,NA,1761202.77,658801.28,39.42,32.78,10
6445,"Southern Nations, Nationalities, and People's Region","Siltʼe",2015,"2015-01",6.897204875125,3465.863,24.85656,3441.006,"ETH","Ethiopia",1348132,391.7842,NA,NA,1761202.77,658801.28,39.42,32.78,1
6446,"Southern Nations, Nationalities, and People's Region","Siltʼe",2015,"2015-02",5.491290503625,3465.863,24.85656,3441.006,"ETH","Ethiopia",1351244,392.6885,NA,NA,1761202.77,658801.28,39.42,32.78,2
6447,"Southern Nations, Nationalities, and People's Region","Siltʼe",2015,"2015-06",179.819092275,3465.863,24.85656,3441.006,"ETH","Ethiopia",1363690,396.3055,NA,NA,1761202.77,658801.28,39.42,32.78,6
6448,"Southern Nations, Nationalities, and People's Region","Siltʼe",2016,"2016-09",158.85977025,3465.863,24.85656,3441.006,"ETH","Ethiopia",1410363,409.8693,NA,NA,1562803.22,666343.67,39.44,28.45,9
6449,"Southern Nations, Nationalities, and People's Region","Siltʼe",2016,"2016-01",79.66665848125,3465.863,24.85656,3441.006,"ETH","Ethiopia",1385471,402.6353,NA,NA,1562803.22,666343.67,39.44,28.45,1
6450,"Southern Nations, Nationalities, and People's Region","Siltʼe",2016,"2016-10",116.42002967875,3465.863,24.85656,3441.006,"ETH","Ethiopia",1413475,410.7736,NA,NA,1562803.22,666343.67,39.44,28.45,10
6451,"Southern Nations, Nationalities, and People's Region","Siltʼe",2016,"2016-11",20.75939657,3465.863,24.85656,3441.006,"ETH","Ethiopia",1416586,411.6778,NA,NA,1562803.22,666343.67,39.44,28.45,11
6452,"Southern Nations, Nationalities, and People's Region","Siltʼe",2016,"2016-04",197.4765264625,3465.863,24.85656,3441.006,"ETH","Ethiopia",1394805,405.3481,NA,NA,1562803.22,666343.67,39.44,28.45,4
6453,"Southern Nations, Nationalities, and People's Region","Siltʼe",2016,"2016-05",220.0252351625,3465.863,24.85656,3441.006,"ETH","Ethiopia",1397917,406.2523,NA,NA,1562803.22,666343.67,39.44,28.45,5
6454,"Southern Nations, Nationalities, and People's Region","Siltʼe",2016,"2016-06",128.7429351875,3465.863,24.85656,3441.006,"ETH","Ethiopia",1401028,407.1566,NA,NA,1562803.22,666343.67,39.44,28.45,6
6455,"Southern Nations, Nationalities, and People's Region","Siltʼe",2016,"2016-07",158.6815778,3465.863,24.85656,3441.006,"ETH","Ethiopia",1404140,408.0608,NA,NA,1562803.22,666343.67,39.44,28.45,7
6456,"Southern Nations, Nationalities, and People's Region","Siltʼe",2016,"2016-08",177.0035471375,3465.863,24.85656,3441.006,"ETH","Ethiopia",1407251,408.9651,NA,NA,1562803.22,666343.67,39.44,28.45,8
6457,"Southern Nations, Nationalities, and People's Region","Siltʼe",2016,"2016-12",3.738948628,3465.863,24.85656,3441.006,"ETH","Ethiopia",1419698,412.5821,NA,NA,1562803.22,666343.67,39.44,28.45,12
6458,"Southern Nations, Nationalities, and People's Region","Siltʼe",2016,"2016-02",36.9408671475,3465.863,24.85656,3441.006,"ETH","Ethiopia",1388582,403.5395,NA,NA,1562803.22,666343.67,39.44,28.45,2
6459,"Southern Nations, Nationalities, and People's Region","Siltʼe",2016,"2016-03",72.056549535,3465.863,24.85656,3441.006,"ETH","Ethiopia",1391694,404.4438,NA,NA,1562803.22,666343.67,39.44,28.45,3
6460,"Southern Nations, Nationalities, and People's Region","Siltʼe",2017,"2017-12",15.68195945875,3465.863,24.85656,3441.006,"ETH","Ethiopia",1457036,423.4332,NA,NA,1566850.85,713506.56,35.6,28.27,12
6461,"Southern Nations, Nationalities, and People's Region","Siltʼe",2017,"2017-03",84.30212875,3465.863,24.85656,3441.006,"ETH","Ethiopia",1429032,415.2949,NA,NA,1566850.85,713506.56,35.6,28.27,3
6462,"Southern Nations, Nationalities, and People's Region","Siltʼe",2017,"2017-04",52.44320831375,3465.863,24.85656,3441.006,"ETH","Ethiopia",1432144,416.1991,NA,NA,1566850.85,713506.56,35.6,28.27,4
6463,"Southern Nations, Nationalities, and People's Region","Siltʼe",2017,"2017-05",177.5097777125,3465.863,24.85656,3441.006,"ETH","Ethiopia",1435255,417.1034,NA,NA,1566850.85,713506.56,35.6,28.27,5
6464,"Southern Nations, Nationalities, and People's Region","Siltʼe",2017,"2017-09",221.9512431125,3465.863,24.85656,3441.006,"ETH","Ethiopia",1447702,420.7204,NA,NA,1566850.85,713506.56,35.6,28.27,9
6465,"Southern Nations, Nationalities, and People's Region","Siltʼe",2017,"2017-01",4.91888400725,3465.863,24.85656,3441.006,"ETH","Ethiopia",1422809,413.4864,NA,NA,1566850.85,713506.56,35.6,28.27,1
6466,"Southern Nations, Nationalities, and People's Region","Siltʼe",2017,"2017-07",136.776018925,3465.863,24.85656,3441.006,"ETH","Ethiopia",1441478,418.9119,NA,NA,1566850.85,713506.56,35.6,28.27,7
6467,"Southern Nations, Nationalities, and People's Region","Siltʼe",2017,"2017-08",205.2179365,3465.863,24.85656,3441.006,"ETH","Ethiopia",1444590,419.8162,NA,NA,1566850.85,713506.56,35.6,28.27,8
6468,"Southern Nations, Nationalities, and People's Region","Siltʼe",2017,"2017-02",67.11310523625,3465.863,24.85656,3441.006,"ETH","Ethiopia",1425921,414.3906,NA,NA,1566850.85,713506.56,35.6,28.27,2
6469,"Southern Nations, Nationalities, and People's Region","Siltʼe",2017,"2017-10",76.49019135875,3465.863,24.85656,3441.006,"ETH","Ethiopia",1450813,421.6247,NA,NA,1566850.85,713506.56,35.6,28.27,10
6470,"Southern Nations, Nationalities, and People's Region","Siltʼe",2017,"2017-11",6.823175517,3465.863,24.85656,3441.006,"ETH","Ethiopia",1453925,422.5289,NA,NA,1566850.85,713506.56,35.6,28.27,11
6471,"Southern Nations, Nationalities, and People's Region","Siltʼe",2017,"2017-06",99.74366714625,3465.863,24.85656,3441.006,"ETH","Ethiopia",1438367,418.0076,NA,NA,1566850.85,713506.56,35.6,28.27,6
6472,"Southern Nations, Nationalities, and People's Region","Siltʼe",2018,"2018-01",29.4756964508589,3465.863,24.85656,3441.006,"ETH","Ethiopia",1460148,424.3374,NA,NA,NA,NA,NA,NA,1
6473,"Southern Nations, Nationalities, and People's Region","Siltʼe",2018,"2018-02",69.2615169958635,3465.863,24.85656,3441.006,"ETH","Ethiopia",1463259,425.2417,NA,NA,NA,NA,NA,NA,2
6474,"Southern Nations, Nationalities, and People's Region","Siltʼe",2018,"2018-03",52.8180988647527,3465.863,24.85656,3441.006,"ETH","Ethiopia",1466371,426.146,NA,NA,NA,NA,NA,NA,3
6475,"Southern Nations, Nationalities, and People's Region","Siltʼe",2018,"2018-04",191.346065366423,3465.863,24.85656,3441.006,"ETH","Ethiopia",1469482,427.0502,NA,NA,NA,NA,NA,NA,4
6476,"Southern Nations, Nationalities, and People's Region","Siltʼe",2018,"2018-05",137.568305573216,3465.863,24.85656,3441.006,"ETH","Ethiopia",1472594,427.9545,NA,NA,NA,NA,NA,NA,5
6477,"Southern Nations, Nationalities, and People's Region","Siltʼe",2018,"2018-06",144.714251921161,3465.863,24.85656,3441.006,"ETH","Ethiopia",1475706,428.8587,NA,NA,NA,NA,NA,NA,6
6478,"Southern Nations, Nationalities, and People's Region","Siltʼe",2018,"2018-07",193.49658039905,3465.863,24.85656,3441.006,"ETH","Ethiopia",1478817,429.763,NA,NA,NA,NA,NA,NA,7
6479,"Southern Nations, Nationalities, and People's Region","Siltʼe",2018,"2018-08",199.086439838348,3465.863,24.85656,3441.006,"ETH","Ethiopia",1481929,430.6672,NA,NA,NA,NA,NA,NA,8
6480,"Southern Nations, Nationalities, and People's Region","Siltʼe",2018,"2018-09",145.280098397236,3465.863,24.85656,3441.006,"ETH","Ethiopia",1485040,431.5715,NA,NA,NA,NA,NA,NA,9
6481,"Southern Nations, Nationalities, and People's Region","Siltʼe",2018,"2018-10",75.1592694211316,3465.863,24.85656,3441.006,"ETH","Ethiopia",1488152,432.4758,NA,NA,NA,NA,NA,NA,10
6482,"Southern Nations, Nationalities, and People's Region","Siltʼe",2018,"2018-11",72.7978269450076,3465.863,24.85656,3441.006,"ETH","Ethiopia",1491263,433.38,NA,NA,NA,NA,NA,NA,11
6483,"Southern Nations, Nationalities, and People's Region","Siltʼe",2018,"2018-12",6.26111722287613,3465.863,24.85656,3441.006,"ETH","Ethiopia",1494375,434.2843,NA,NA,NA,NA,NA,NA,12
6484,"Southern Nations, Nationalities, and People's Region","Siltʼe",2019,"2019-01",5.16006333334613,3465.863,24.85656,3441.006,"ETH","Ethiopia",1497486,435.1885,NA,NA,NA,NA,NA,NA,1
6485,"Southern Nations, Nationalities, and People's Region","Siltʼe",2019,"2019-04",173.939437661852,3465.863,24.85656,3441.006,"ETH","Ethiopia",1506821,437.9013,NA,NA,NA,NA,NA,NA,4
6486,"Southern Nations, Nationalities, and People's Region","Siltʼe",2019,"2019-05",135.5584143125,3465.863,24.85656,3441.006,"ETH","Ethiopia",1509933,438.8055,NA,NA,NA,NA,NA,NA,5
6487,"Southern Nations, Nationalities, and People's Region","Siltʼe",2019,"2019-06",176.43954976503,3465.863,24.85656,3441.006,"ETH","Ethiopia",1513044,439.7098,NA,NA,NA,NA,NA,NA,6
6488,"Southern Nations, Nationalities, and People's Region","Siltʼe",2019,"2019-07",170.113235271325,3465.863,24.85656,3441.006,"ETH","Ethiopia",1516156,440.6141,NA,NA,NA,NA,NA,NA,7
6489,"Southern Nations, Nationalities, and People's Region","Siltʼe",2019,"2019-08",168.660134555961,3465.863,24.85656,3441.006,"ETH","Ethiopia",1519267,441.5183,NA,NA,NA,NA,NA,NA,8
6490,"Southern Nations, Nationalities, and People's Region","Siltʼe",2019,"2019-02",26.3421459051696,3465.863,24.85656,3441.006,"ETH","Ethiopia",1500598,436.0928,NA,NA,NA,NA,NA,NA,2
6491,"Southern Nations, Nationalities, and People's Region","Siltʼe",2019,"2019-03",49.9419783701951,3465.863,24.85656,3441.006,"ETH","Ethiopia",1503710,436.997,NA,NA,NA,NA,NA,NA,3
6492,"Southern Nations, Nationalities, and People's Region","Wolayita",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288686,86782,13.08,16.02,NA
6493,"Southern Nations, Nationalities, and People's Region","Wolayita",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253648.68,69421.72,18.92,13.98,NA
6494,"Southern Nations, Nationalities, and People's Region","Wolayita",2008,"2008-01",20.7376364175,4488.779,5.804249,4482.975,"ETH","Ethiopia",1697465,378.6469,4.8,NA,380729.93,59411.72,19.21,17.26,1
6495,"Southern Nations, Nationalities, and People's Region","Wolayita",2008,"2008-10",157.601462733333,4488.779,5.804249,4482.975,"ETH","Ethiopia",1733812,386.7549,3,NA,380729.93,59411.72,19.21,17.26,10
6496,"Southern Nations, Nationalities, and People's Region","Wolayita",2008,"2008-06",168.354594316667,4488.779,5.804249,4482.975,"ETH","Ethiopia",1717658,383.1513,3.8,NA,380729.93,59411.72,19.21,17.26,6
6497,"Southern Nations, Nationalities, and People's Region","Wolayita",2008,"2008-05",148.463281216667,4488.779,5.804249,4482.975,"ETH","Ethiopia",1713619,382.2505,4,NA,380729.93,59411.72,19.21,17.26,5
6498,"Southern Nations, Nationalities, and People's Region","Wolayita",2008,"2008-12",8.990613078,4488.779,5.804249,4482.975,"ETH","Ethiopia",1741890,388.5566,3,NA,380729.93,59411.72,19.21,17.26,12
6499,"Southern Nations, Nationalities, and People's Region","Wolayita",2008,"2008-09",196.491073225,4488.779,5.804249,4482.975,"ETH","Ethiopia",1729774,385.854,3.2,NA,380729.93,59411.72,19.21,17.26,9
6500,"Southern Nations, Nationalities, and People's Region","Wolayita",2008,"2008-11",94.2408042158333,4488.779,5.804249,4482.975,"ETH","Ethiopia",1737851,387.6558,2.7,NA,380729.93,59411.72,19.21,17.26,11
6501,"Southern Nations, Nationalities, and People's Region","Wolayita",2008,"2008-02",14.6166141316667,4488.779,5.804249,4482.975,"ETH","Ethiopia",1701503,379.5478,4.6,NA,380729.93,59411.72,19.21,17.26,2
6502,"Southern Nations, Nationalities, and People's Region","Wolayita",2008,"2008-03",42.5820799008333,4488.779,5.804249,4482.975,"ETH","Ethiopia",1705542,380.4487,4.4,NA,380729.93,59411.72,19.21,17.26,3
6503,"Southern Nations, Nationalities, and People's Region","Wolayita",2008,"2008-04",152.641589441667,4488.779,5.804249,4482.975,"ETH","Ethiopia",1709581,381.3496,4.2,NA,380729.93,59411.72,19.21,17.26,4
6504,"Southern Nations, Nationalities, and People's Region","Wolayita",2008,"2008-07",160.301911491667,4488.779,5.804249,4482.975,"ETH","Ethiopia",1721697,384.0522,3.6,NA,380729.93,59411.72,19.21,17.26,7
6505,"Southern Nations, Nationalities, and People's Region","Wolayita",2008,"2008-08",154.842218675,4488.779,5.804249,4482.975,"ETH","Ethiopia",1725735,384.9531,3.4,NA,380729.93,59411.72,19.21,17.26,8
6506,"Southern Nations, Nationalities, and People's Region","Wolayita",2009,"2009-12",97.4795018758333,4488.779,5.804249,4482.975,"ETH","Ethiopia",1790353,399.3672,3.05,NA,NA,38507.28,NA,12.76,12
6507,"Southern Nations, Nationalities, and People's Region","Wolayita",2009,"2009-03",64.48823932,4488.779,5.804249,4482.975,"ETH","Ethiopia",1754006,391.2593,3.38876577777778,NA,NA,38507.28,NA,12.76,3
6508,"Southern Nations, Nationalities, and People's Region","Wolayita",2009,"2009-09",141.739710233333,4488.779,5.804249,4482.975,"ETH","Ethiopia",1778237,396.6646,2.79839511111111,NA,NA,38507.28,NA,12.76,9
6509,"Southern Nations, Nationalities, and People's Region","Wolayita",2009,"2009-10",143.836902616667,4488.779,5.804249,4482.975,"ETH","Ethiopia",1782276,397.5655,2.7,NA,NA,38507.28,NA,12.76,10
6510,"Southern Nations, Nationalities, and People's Region","Wolayita",2009,"2009-11",46.4623711575,4488.779,5.804249,4482.975,"ETH","Ethiopia",1786315,398.4663,3.05,NA,NA,38507.28,NA,12.76,11
6511,"Southern Nations, Nationalities, and People's Region","Wolayita",2009,"2009-01",51.3494039908333,4488.779,5.804249,4482.975,"ETH","Ethiopia",1745928,389.4575,3.585556,NA,NA,38507.28,NA,12.76,1
6512,"Southern Nations, Nationalities, and People's Region","Wolayita",2009,"2009-02",24.6767711908333,4488.779,5.804249,4482.975,"ETH","Ethiopia",1749967,390.3584,3.48716088888889,NA,NA,38507.28,NA,12.76,2
6513,"Southern Nations, Nationalities, and People's Region","Wolayita",2009,"2009-06",82.1132038091667,4488.779,5.804249,4482.975,"ETH","Ethiopia",1766122,393.9619,3.09358044444444,NA,NA,38507.28,NA,12.76,6
6514,"Southern Nations, Nationalities, and People's Region","Wolayita",2009,"2009-04",123.68060055,4488.779,5.804249,4482.975,"ETH","Ethiopia",1758044,392.1602,3.29037066666667,NA,NA,38507.28,NA,12.76,4
6515,"Southern Nations, Nationalities, and People's Region","Wolayita",2009,"2009-05",147.716269675,4488.779,5.804249,4482.975,"ETH","Ethiopia",1762083,393.061,3.19197555555556,NA,NA,38507.28,NA,12.76,5
6516,"Southern Nations, Nationalities, and People's Region","Wolayita",2009,"2009-08",163.661683441667,4488.779,5.804249,4482.975,"ETH","Ethiopia",1774199,395.7637,2.89679022222222,NA,NA,38507.28,NA,12.76,8
6517,"Southern Nations, Nationalities, and People's Region","Wolayita",2009,"2009-07",112.331290495833,4488.779,5.804249,4482.975,"ETH","Ethiopia",1770160,394.8628,2.99518533333333,NA,NA,38507.28,NA,12.76,7
6518,"Southern Nations, Nationalities, and People's Region","Wolayita",2010,"2010-01",40.3720703875,4488.779,5.804249,4482.975,"ETH","Ethiopia",1794392,400.2681,2.856111,NA,378230.75,38407.66,18.19,13.4,1
6519,"Southern Nations, Nationalities, and People's Region","Wolayita",2010,"2010-06",171.637383158333,4488.779,5.804249,4482.975,"ETH","Ethiopia",1816466,405.192,2.32493822222222,NA,378230.75,38407.66,18.19,13.4,6
6520,"Southern Nations, Nationalities, and People's Region","Wolayita",2010,"2010-05",219.143745366667,4488.779,5.804249,4482.975,"ETH","Ethiopia",1812051,404.2072,2.43117277777778,NA,378230.75,38407.66,18.19,13.4,5
6521,"Southern Nations, Nationalities, and People's Region","Wolayita",2010,"2010-10",93.3717624558333,4488.779,5.804249,4482.975,"ETH","Ethiopia",1834124,409.1311,1.9,NA,378230.75,38407.66,18.19,13.4,10
6522,"Southern Nations, Nationalities, and People's Region","Wolayita",2010,"2010-03",162.046209883333,4488.779,5.804249,4482.975,"ETH","Ethiopia",1803221,402.2376,2.64364188888889,NA,378230.75,38407.66,18.19,13.4,3
6523,"Southern Nations, Nationalities, and People's Region","Wolayita",2010,"2010-04",194.857242766667,4488.779,5.804249,4482.975,"ETH","Ethiopia",1807636,403.2224,2.53740733333333,NA,378230.75,38407.66,18.19,13.4,4
6524,"Southern Nations, Nationalities, and People's Region","Wolayita",2010,"2010-02",68.5314063116667,4488.779,5.804249,4482.975,"ETH","Ethiopia",1798807,401.2529,2.74987644444444,NA,378230.75,38407.66,18.19,13.4,2
