d3mIndex,cultivar,sitename,day,canopy_height
13240,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,57,108
13241,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,73,222
13242,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,75,229
13243,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,77,220
13244,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,78,237
13245,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,80,223
13247,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,12,10
13248,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,13,10
13249,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,14,10
13250,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,15,10
13251,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,16,10
13252,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,17,10
13253,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,18,12
13254,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,19,12
13255,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,22,15
13256,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,24,17
13257,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,26,21
13258,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,27,22
13259,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,30,30
13260,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,31,33
13261,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,36,54
13262,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,45,122
13263,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,46,130
13264,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,47,140
13265,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,48,143
13266,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,50,160
13267,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,51,166
13268,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,52,172
13269,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,57,202
13270,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,73,238
13271,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,74,237
13272,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,75,238
13273,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,77,237
13274,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,78,237
13275,PI63715,MAC Field Scanner Season 4 Range 31 Column 11,80,236
13277,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,12,11
13278,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,13,10
13279,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,14,10
13280,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,15,10
13281,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,16,11
13282,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,17,11
13283,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,18,12
13284,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,19,13
13285,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,22,15
13286,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,24,16
13287,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,26,20
13288,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,27,21
13289,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,30,25
13290,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,31,27
13291,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,36,48
13292,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,45,98
13293,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,46,107
13294,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,47,114
13295,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,48,120
13296,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,50,130
13297,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,51,138
13298,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,52,143
13299,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,57,164
13300,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,73,206
13301,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,74,209
13302,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,75,209
13303,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,77,216
13304,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,78,217
13305,PI63715,MAC Field Scanner Season 4 Range 31 Column 12,80,224
13307,PI641807,MAC Field Scanner Season 4 Range 10 Column 3,12,13
13308,PI641807,MAC Field Scanner Season 4 Range 10 Column 3,14,13
13309,PI641807,MAC Field Scanner Season 4 Range 10 Column 3,15,13
13310,PI641807,MAC Field Scanner Season 4 Range 10 Column 3,16,13
13311,PI641807,MAC Field Scanner Season 4 Range 10 Column 3,17,13
13312,PI641807,MAC Field Scanner Season 4 Range 10 Column 3,19,15
13313,PI641807,MAC Field Scanner Season 4 Range 10 Column 3,27,20
13314,PI641807,MAC Field Scanner Season 4 Range 10 Column 3,29,23
13315,PI641807,MAC Field Scanner Season 4 Range 10 Column 3,30,24
13316,PI641807,MAC Field Scanner Season 4 Range 10 Column 3,31,26
13317,PI641807,MAC Field Scanner Season 4 Range 10 Column 3,36,41
13318,PI641807,MAC Field Scanner Season 4 Range 10 Column 3,77,269
13319,PI641807,MAC Field Scanner Season 4 Range 10 Column 3,78,270
13320,PI641807,MAC Field Scanner Season 4 Range 10 Column 3,80,274
13322,PI641807,MAC Field Scanner Season 4 Range 10 Column 4,12,12
13323,PI641807,MAC Field Scanner Season 4 Range 10 Column 4,14,11
13324,PI641807,MAC Field Scanner Season 4 Range 10 Column 4,15,11
13325,PI641807,MAC Field Scanner Season 4 Range 10 Column 4,16,11
13326,PI641807,MAC Field Scanner Season 4 Range 10 Column 4,17,11
13327,PI641807,MAC Field Scanner Season 4 Range 10 Column 4,19,12
13328,PI641807,MAC Field Scanner Season 4 Range 10 Column 4,27,17
13329,PI641807,MAC Field Scanner Season 4 Range 10 Column 4,29,18
13330,PI641807,MAC Field Scanner Season 4 Range 10 Column 4,30,19
13331,PI641807,MAC Field Scanner Season 4 Range 10 Column 4,31,20
13332,PI641807,MAC Field Scanner Season 4 Range 10 Column 4,36,35
13333,PI641807,MAC Field Scanner Season 4 Range 10 Column 4,77,249
13334,PI641807,MAC Field Scanner Season 4 Range 10 Column 4,78,236
13335,PI641807,MAC Field Scanner Season 4 Range 10 Column 4,80,251
13337,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,12,12
13338,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,13,12
13339,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,14,11
13340,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,15,11
13341,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,16,11
13342,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,17,11
13343,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,18,13
13344,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,19,13
13345,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,22,14
13346,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,24,13
13347,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,26,16
13348,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,27,17
13349,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,29,19
13350,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,30,20
13351,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,31,21
13352,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,36,39
13353,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,45,88
13354,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,46,92
13355,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,47,99
13356,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,48,105
13357,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,49,114
13358,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,50,121
13359,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,51,128
13360,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,52,137
13361,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,57,174
13362,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,73,251
13363,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,75,261
13364,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,77,270
13365,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,78,269
13366,PI641807,MAC Field Scanner Season 4 Range 27 Column 3,80,276
13368,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,12,10
13369,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,13,10
13370,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,14,10
13371,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,15,10
13372,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,16,10
13373,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,17,10
13374,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,18,11
13375,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,19,11
13376,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,22,13
13377,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,24,14
13378,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,26,17
13379,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,27,18
13380,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,29,21
13381,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,30,23
13382,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,31,24
13383,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,77,275
13384,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,78,280
13385,PI641807,MAC Field Scanner Season 4 Range 27 Column 4,80,288
13387,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,12,11
13388,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,13,11
13389,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,14,11
13390,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,15,11
13391,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,16,11
13392,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,17,12
13393,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,18,13
13394,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,19,15
13395,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,22,18
13396,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,24,19
13397,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,26,24
13398,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,27,25
13399,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,30,34
13400,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,31,38
13401,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,36,66
13402,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,45,145
13403,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,46,142
13404,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,47,156
13405,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,48,158
13406,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,50,175
13407,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,51,178
13408,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,52,183
13409,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,57,198
13410,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,73,223
13411,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,75,224
13412,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,77,229
13413,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,78,233
13414,PI641807,MAC Field Scanner Season 4 Range 29 Column 15,80,220
13416,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,12,10
13417,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,13,10
13418,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,14,10
13419,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,15,9
13420,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,16,10
13421,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,17,10
13422,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,18,11
13423,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,19,11
13424,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,22,13
13425,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,24,15
13426,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,26,17
13427,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,27,18
13428,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,30,24
13429,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,31,25
13430,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,36,44
13431,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,44,79
13432,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,45,86
13433,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,46,92
13434,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,47,94
13435,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,48,102
13436,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,50,113
13437,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,51,120
13438,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,52,134
13439,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,57,160
13440,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,73,223
13441,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,74,222
13442,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,75,215
13443,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,76,251
13444,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,77,234
13445,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,78,250
13446,PI641810,MAC Field Scanner Season 4 Range 33 Column 11,80,245
13448,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,12,10
13449,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,13,10
13450,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,14,10
13451,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,15,10
13452,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,16,10
13453,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,17,11
13454,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,18,12
13455,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,19,12
13456,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,22,14
13457,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,24,13
13458,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,26,16
13459,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,27,17
13460,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,30,20
13461,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,31,22
13462,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,77,233
13463,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,78,247
13464,PI641810,MAC Field Scanner Season 4 Range 33 Column 12,80,243
13466,PI641815,MAC Field Scanner Season 4 Range 24 Column 3,12,12
13467,PI641815,MAC Field Scanner Season 4 Range 24 Column 3,14,11
13468,PI641815,MAC Field Scanner Season 4 Range 24 Column 3,15,11
13469,PI641815,MAC Field Scanner Season 4 Range 24 Column 3,16,11
13470,PI641815,MAC Field Scanner Season 4 Range 24 Column 3,17,11
13471,PI641815,MAC Field Scanner Season 4 Range 24 Column 3,18,12
13472,PI641815,MAC Field Scanner Season 4 Range 24 Column 3,19,12
13473,PI641815,MAC Field Scanner Season 4 Range 24 Column 3,24,14
13474,PI641815,MAC Field Scanner Season 4 Range 24 Column 3,27,19
13475,PI641815,MAC Field Scanner Season 4 Range 24 Column 3,29,23
13476,PI641815,MAC Field Scanner Season 4 Range 24 Column 3,30,24
13477,PI641815,MAC Field Scanner Season 4 Range 24 Column 3,31,26
13478,PI641815,MAC Field Scanner Season 4 Range 24 Column 3,77,255
13479,PI641815,MAC Field Scanner Season 4 Range 24 Column 3,78,256
13480,PI641815,MAC Field Scanner Season 4 Range 24 Column 3,80,262
13482,PI641815,MAC Field Scanner Season 4 Range 24 Column 4,12,11
13483,PI641815,MAC Field Scanner Season 4 Range 24 Column 4,14,10
13484,PI641815,MAC Field Scanner Season 4 Range 24 Column 4,15,10
13485,PI641815,MAC Field Scanner Season 4 Range 24 Column 4,16,10
13486,PI641815,MAC Field Scanner Season 4 Range 24 Column 4,17,11
13487,PI641815,MAC Field Scanner Season 4 Range 24 Column 4,18,11
13488,PI641815,MAC Field Scanner Season 4 Range 24 Column 4,19,12
13489,PI641815,MAC Field Scanner Season 4 Range 24 Column 4,24,12
13490,PI641815,MAC Field Scanner Season 4 Range 24 Column 4,27,16
13491,PI641815,MAC Field Scanner Season 4 Range 24 Column 4,29,19
13492,PI641815,MAC Field Scanner Season 4 Range 24 Column 4,30,20
13493,PI641815,MAC Field Scanner Season 4 Range 24 Column 4,31,21
13494,PI641815,MAC Field Scanner Season 4 Range 24 Column 4,77,242
13495,PI641815,MAC Field Scanner Season 4 Range 24 Column 4,78,247
13496,PI641815,MAC Field Scanner Season 4 Range 24 Column 4,80,238
13498,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,12,9
13499,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,13,9
13500,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,14,9
13501,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,15,9
13502,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,16,9
13503,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,17,9
13504,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,18,11
13505,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,19,11
13506,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,22,13
13507,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,24,13
13508,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,26,16
13509,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,27,18
13510,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,30,21
13511,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,31,22
13512,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,77,288
13513,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,78,279
13514,PI641815,MAC Field Scanner Season 4 Range 33 Column 5,80,290
13516,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,12,10
13517,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,13,9
13518,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,14,9
13519,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,15,9
13520,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,16,10
13521,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,17,10
13522,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,18,11
13523,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,19,12
13524,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,22,15
13525,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,24,15
13526,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,26,18
13527,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,27,19
13528,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,30,24
13529,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,31,26
13530,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,77,283
13531,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,78,285
13532,PI641815,MAC Field Scanner Season 4 Range 33 Column 6,80,287
13534,PI641821,MAC Field Scanner Season 4 Range 10 Column 10,12,12
13535,PI641821,MAC Field Scanner Season 4 Range 10 Column 10,14,11
13536,PI641821,MAC Field Scanner Season 4 Range 10 Column 10,15,11
13537,PI641821,MAC Field Scanner Season 4 Range 10 Column 10,16,12
13538,PI641821,MAC Field Scanner Season 4 Range 10 Column 10,17,12
13539,PI641821,MAC Field Scanner Season 4 Range 10 Column 10,19,13
13540,PI641821,MAC Field Scanner Season 4 Range 10 Column 10,27,16
13541,PI641821,MAC Field Scanner Season 4 Range 10 Column 10,29,19
13542,PI641821,MAC Field Scanner Season 4 Range 10 Column 10,30,20
